cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
09563892,1,,ESTRADA,SAO JOSE DA BELA VISTA/ALEGRIA ENTR.ESQUERDA KM 15,S/N,ZONA RURAL,14440000,SP,7091,0113000,
09686630,1,,SÍTIO,BOM JESUS,S/N,MONJOLADA,18310000,SP,6453,0119999,0121101
11233174,1,,RUA,PEIXOTO GOMIDE,515,JARDIM PAULISTA,01409001,SP,7107,8630502,8640208
10387499,2,,RUA,LUIZA PORCARI CORASSA,406,VILA PIRES,13212294,SP,6619,0132600,
10142355,1,,ESTRADA MUNICIPAL,JOSE COSTA DE MESQUITA,691,CHACARA ALVORADA,13337200,SP,6511,6810202,6463800
10256007,1,,RUA,AUGUSTA,1939,CERQUEIRA CESAR,01413000,SP,7107,6463800,
10361488,1,,SÍTIO,NOSSA SENHORA DO PERPETUO SOCORRO,S/N,FAZENDA FORMIGA,15470000,SP,6801,0151201,0151202
10203071,1,,SÍTIO,JATOBA,S/N,RURAL,13690000,SP,6375,0121101,0113000
10893358,1,,SÍTIO,BELA VISTA,S/N,PAINEIRAS E BARREIRO,12530000,SP,6373,0151202,0151201
11012370,1,,ESTÂNCIA,SONHO MEU,S/N,ASSENTAMENTO SAO BENTO - LOTE 61,19260000,SP,6705,0151203,"0111302,0119906"
11088764,1,RH WORK,RUA,ANTONIO CARLOS,690,CONSOLACAO,01309010,SP,7107,7119704,"7820500,7490199,8630502,8630503"
11135781,1,,SÍTIO,SAO MIGUEL,SN,CORREGO FUNDO,13900005,SP,6137,0134200,0133402
11424297,1,2BCONSULTING,AVENIDA,PROF. ALCEU MAYNARD ARAUJO,443,GRANJA JULIETA,04726902,SP,7107,7020400,"6201501,6202300,6209100,8599603,7319002,4618499"
11473417,1,,SÍTIO,BOA SORTE,S/N,FAZENDA FORMIGA,15470000,SP,6801,0131800,
11558317,1,,SÍTIO,PAIOL VELHO,S/N,VARZEA DO TANQUE,12530000,SP,6373,0151201,0151202
11720272,1,,CHÁCARA,BOA ESPERANCA,S/N,GUATAPORANGA,17780000,SP,6649,0151201,
12021633,1,,AVENIDA,DOUTOR JOSE DE CASTRO DUARTE,170,RECANTO REAL,15092240,SP,7097,4619200,
12037839,1,,SÍTIO,CAMILA,S/N,ESPIRITO SANTO DOS AMAROS,14910000,SP,7155,0131800,
12042097,1,,SÍTIO,SAO PEDRO,S/N,AGUA DO QUEIXADA,19880000,SP,6301,0151201,0151202
12335633,1,,FAZENDA,FLORESTA,S/N,ZONA RURAL,19260000,SP,6705,0151201,0152102
12421967,1,,SÍTIO,SAO JOSE,S/N,ZONA RURAL,13730970,SP,6711,0151202,
12486032,1,,SÍTIO,AMIGAO,S/N,AREIA BRANCA,13900970,SP,6137,0134200,"0119906,0133402,0111302"
12642741,1,WE DO COMERCIO,RUA,TERRA ROXA,442,CIDADE MAE DO CEU,03305010,SP,7107,4752100,"4751201,4651601"
12781325,1,,SÍTIO,SANTA LUZIA,S/N,PROJETO DE ASSENTAMENTO TERRA LIVRE,16920000,SP,6321,0151202,
12875367,1,,RUA,BUTIA,175,VILA REGENTE FEIJO,03346010,SP,7107,6920601,
13327873,1,,RUA,ISABEL SCHIMIDT,118,SANTO AMARO,04743030,SP,7107,9499500,
13464400,1,AMOR DE CAO,RUA,DONA ANA NERY,68,MARAPE,11070240,SP,7071,9609208,4789004
13470948,1,,RUA,ROCHA,440,BELA VISTA,01330000,SP,7107,9499500,
13516353,1,,ESTRADA MUNICIPAL,QUE LIGA NEVES PAULISTA AO MONTEIRINHO,SN,ZONA RURAL,15120000,SP,6751,0151201,0151202
13760425,1,,SITIO,RIO VERDE II,SN,RIO VERDE,18440000,SP,6535,0111302,"0119905,0111303,0111399,0115600,0151202"
10686302,2,SARA NOSSA TERRA - VILA SAO PEDRO,AVENIDA,NELSON MANDELA (VL S PEDRO),296,MONTANHAO,09784105,SP,7075,9491000,
09516678,2,,SÍTIO,SANTA ROSA,SN,SANTA MARIA,13375000,SP,6719,0113000,
10357847,2,,SÍTIO,SAO FRANCISCO,S/N,CAPUAVA MONTE BELO,13375000,SP,6719,0113000,
10959550,1,,SÍTIO,HUMAITA,SN,ZONA RURAL,14730000,SP,6731,0131800,0142300
09638043,2,,FAZENDA,SAO JOSE,SN,CHICO,13400970,SP,6875,0113000,
13613763,1,,RUA,BARAO DO TRIUNFO,427,BROOKLIN PAULISTA,04602001,SP,7107,6622300,"7020400,7490104,8211300"
11213742,2,,ESTANCIA,2 MENINAS,S/,FAZENDA PRIMAVERA,16920000,SP,6321,0113000,
09396659,2,,CHACARA,SAO JOSE,SN,CORREGO DO FANDANGO,15710000,SP,7081,0121101,"0133404,0131800,0151201,0133402,0119999"
13392175,2,RESIDENCIAL EUROPA,RUA,SAO MATEUS,260,VILA ESTER,06332020,SP,6313,4110700,
10251972,2,,FAZENDA,JIBOINHA,SN,MONTE BRANCO,13400970,SP,6875,0113000,
13739607,2,,SITIO,SANTO EXPEDITO,SN,BOI,15730000,SP,6683,0151201,
10351465,2,,SITIO,SANTA TEREZINHA,S/N,RURAL,15885000,SP,2979,0113000,
11008046,2,,SITIO,NOSSA SENHORA APARECIDA,S/N,AGUA DA FIGUEIRA,19990000,SP,6895,0113000,
13080564,1,STEEL,RUA,CAETES,397,CONCEICAO,09991110,SP,6377,2829199,"2930101,2930103,4614100"
09563839,2,,SITIO,NOSSA SENHORA DA PENHA,S/N,RURAL,14900000,SP,6555,0113000,
09257258,1,,SÍTIO,SANTO ANTONIO,S/N,SERRINHA/ ROBERTO,15835000,SP,6863,0133404,
09265861,1,TABVLAE,RUA,JOSE DE CRISTO MOREIRA,242,VILA MORUMBI,05688090,SP,7107,7112000,
09270215,1,,RUA,MASATO SAKAI,559,JARDIM TRIANGULO,08538300,SP,6415,2449199,"2032100,2443100,2813500,4744005,7490104"
09273276,1,,SÍTIO,SANTO ANTONIO,S/N,CORREGO DO SALTINHO,15950000,SP,7013,0131800,0133404
09279859,1,,SÍTIO,SILVA E SILVA,S/N,TERCEIRA ALIANCA,16800000,SP,6703,0151202,0119999
09282632,1,,SÍTIO,SAO PEDRO II,S/N,SETE FOGOES,18530000,SP,7191,0151201,0113000
09293422,1,,SÍTIO,SANTA ISA DA COLONIA,S/N,COLONIA RODRIGO SILVA,18540000,SP,6913,0111302,0119906
09299479,1,,SÍTIO,SAO MIGUEL,S/N,TRES RANCHOS,18760000,SP,6329,0151201,
09304549,1,,RUA,DOUTOR RAFAEL DE BARROS,313,PARAISO,04003042,SP,7107,8219999,"8211300,7490104,7490105,9319199"
09316367,1,,ACESSO,ESTRADA ITAPIRAPUA AO BAIRRO,SN,PARNANGUARA,18385000,SP,3055,0159801,0111301
09321403,1,,SÍTIO,DO BOSQUE,S/N,PONTE ALTA DE CIMA,13800970,SP,6717,0131800,"0133410,0111399,0121101"
09329501,1,,RUA,CAPITAO PACHECO CHAVES,1206,VILA PRUDENTE,03126001,SP,7107,6911701,
09340518,1,,RODOVIA,JOAO TRAFICANTE KM 17,S/N,ZONA RURAL,14402347,SP,6425,0111302,
09343511,1,CUSTODIO - INVESTIMENTOS IMOBILIARIOS,AVENIDA,VEREADOR NARCISO YAGUE GUIMARAES,1145,JARDIM ARMENIA,08780500,SP,6713,4110700,
09345845,1,,SÍTIO,SANTA ELIZABETE,S/N,ARURA,13835000,SP,6345,0121101,
09349349,1,,SÍTIO,TAMBOR,S/N,ZONA RURAL,13760000,SP,7173,0121101,"0116499,0119999,0151201"
09359113,1,PARTIDO VERDE - PV,RUA,OSNY SILVEIRA,471,CENTRO,19430000,SP,6675,9492800,
09361538,1,,ESTRADA,MUNICIPAL VALPARAISO A LAVINIA,KM  12,AGUAPEI,16880000,SP,7227,0151201,
09364694,1,RAMOS MAURICIO ADVOGADOS,RODOVIA,JOAO LEME DOS SANTOS,102,PARQUE RESERVA FAZENDA IMPERIAL,18052780,SP,7145,6911701,
09372051,1,,CHÁCARA,RANCHO BARREIRINHO,S/N,AGUA DO BARREIRO,19700000,SP,6811,0151202,
09387866,1,,SÍTIO,TEXAS,S/N,BOA ESPERANCA,17650000,SP,6481,0111302,
09388890,1,,RODOVIA,FERNAO DIAS,S/N,PENHA,12929598,SP,6251,0810099,"4399199,4679604,7732201,6463800"
09413965,1,,SÍTIO,SANTA JOANA GLEBA  2,S/N,SAPESAL,13800970,SP,6717,0131800,0111302
09421630,1,,SÍTIO,SITIO SAO VICENTE,S/N,ROLA BURRO,18470000,SP,6971,0151202,0151201
09430353,1,,ESTRADA MUNICIPAL,FRANCISCO PAGOTTO,699 C4,SANTO ANTONIO,13290000,SP,6647,0121101,0133499
09433610,1,,ACESSO,BAIRRO TATETU,S/N,TATETU,18220000,SP,2995,0210101,0151201
09456477,1,,RUA,PETRONILHA ANTUNES,244,CENTRO,13201080,SP,6619,9430800,
09457890,1,,SÍTIO,CAIC,L 18,ASSENTAMENTO NOVA VIDA,18775000,SP,7259,0151203,0210101
09496526,1,,FAZENDA,SAO LUIZ,SN,CAFEZAL,13375000,SP,6719,0113000,
09503793,1,,SÍTIO,DAS OLIVEIRAS,S/N,INDAIATUBA,18072036,SP,7145,0121101,
09521814,1,,ESTRADA MUNICIPAL,GASTAO VIDIGAL A NOVA CASTILHO,KM 05,GUABIROBA,15330000,SP,6437,0151202,0151201
09523315,1,PT DO B,RUA,ANTONIO PERNAMBUCO,44,CENTRO,11910000,SP,7137,9492800,
09535771,1,,AVENIDA,MARECHAL RONDON,29,JARDIM CHAPADAO,13070172,SP,6291,6462000,"6810201,6810202"
09547573,1,,RUA,CONSELHEIRO LAFAYETTE,286,SANTA PAULA,09550000,SP,7077,6911701,
09553380,1,,SÍTIO,JURUBATUBA,S/N,RURAL ENGENHO DE SERRA,13800970,SP,6717,0151201,
09561822,1,,SÍTIO,SAO FRANCISCO,SN,SERROTE,13400970,SP,6875,0113000,
09563860,1,,SÍTIO,SITIO VISTA ALEGRE,S/N,BAIRRO DAS POSSES,17350000,SP,6501,0113000,
09567636,1,,FAZENDA,FAZENDA SANTA MONICA,S/N,VILA QUEIMADA,12760000,SP,6633,0151202,0151201
09574144,1,,SÍTIO,SAO JOSE,SN,VERONICA,17230000,SP,6559,0113000,
09577572,1,,SÍTIO,SAO JOSE,S/N,VILETA,18250000,SP,6471,0151202,0111302
09585582,1,,CHÁCARA,SAUDADE,S/N,ZONA RURAL,14270000,SP,7053,0151201,0113000
09593241,1,,VIA DE ACESSO,RUBIACEA,KM 01,SO JORGE,16750000,SP,6989,0111302,0119905
09593673,1,,SÍTIO,SANTA RITA,S/N,AGUA FRIA,17560000,SP,7235,0151201,
09603695,1,,SÍTIO,SAO DOMINGOS,S/N,CATETO,15860000,SP,6489,0111302,
09609380,1,CONDOMINIO RESIDENCIAL MARTHA,RUA,MARTHA,134,VILA URUPES,08615130,SP,7151,8112500,
09610128,1,,SÍTIO,DO CAMPO,SN,TANQUINHO,18540000,SP,6913,0113000,
09610744,1,,SÍTIO,SATO,S/N,AGUA DO PAIOL,17490001,SP,6889,0121101,"0131800,0151201"
09623421,1,,CHÁCARA,CHACARA TADASHI ONO,SN,URUTAGUA,16300001,SP,6847,0113000,
09623934,1,,ESTRADA,ESTRADA DA CAPUAVA,1900,VARGINHA,04892020,SP,7107,0121101,
09619470,2,,SÍTIO,SAO JOAQUIM,S/N,ZONA RURAL,13510000,SP,7035,0113000,
09658016,1,,SÍTIO,ALVORADA,S/N,AGUA DA BARRA MANSA,19880000,SP,6301,0115600,0111302
09666299,1,,RUA,FORTUNATO FARAONE,49,JARDIM GIRASSOL,13465660,SP,6131,8630502,"8630501,8610101"
10285478,1,,SÍTIO,SAO JOAQUIM,S/N,AFLUENTE GRANDE,19400000,SP,6931,0151201,
10285899,1,,SÍTIO,NOVA  ASIA LOTE 4 B,SN,NOVA ASIA,14920000,SP,6759,0131800,0111302
10286112,1,,ESTRADA,HIWATASHI,30,CAPIXINGA,08710971,SP,6713,0119999,
09685795,1,,SÍTIO,PALMEIRAS,SN,PALMEIRAS,13160000,SP,6175,0131800,0111302
09687901,1,,RUA,UBATUBA,213,CENTRO,11600200,SP,7115,9492800,
10290592,1,,FAZENDA,FAZENDA BOA VISTA,S/N,ZONA RURAL,14001970,SP,6969,0113000,
09722195,1,,SÍTIO,SAO JORGE,SN,SALTINHO,16660000,SP,6903,0151202,0116499
10301548,1,,RODOVIA,"N.HORIZONTE A URUPES,KM.11 A DIR.,MAIS 3 KM.A ESQ.",S/N.,MENTECAPTOS,14960000,SP,6771,0133404,
10303903,1,EDIFICIO ILHA DE CAPRI,RUA,ILHA DO SUL,190,JARDIM PARAISO,12235490,SP,7099,8112500,
10328602,1,,RUA,SETE DE ABRIL,235,REPUBLICA,01043000,SP,7107,7020400,
10337355,1,,SÍTIO,FARTURA,S/N,FARTURA,18682970,SP,6637,0113000,
10337531,1,,FAZENDA,SAO LUIZ - LOTE A2,SN,ZONA RURAL,14001970,SP,6969,0113000,
10344475,1,RESIDENCIAL ELISA,RUA,MARIA ADAME PATTARO,265,VILA MODESTO FERNANDES,13084280,SP,6291,8112500,
10350602,1,,SÍTIO,OLARIA GUATAPARA,SN,ZONA RURAL,14115000,SP,7257,0155501,0151201
10351212,1,,SÍTIO,SAO FRANCISCO,SN,CAPOEIRA ALTA,18315000,SP,3057,0119999,0119905
10367586,1,,ESTRADA MUNICIPAL,BILAC AO BAIRRO DO BAGUASSU,KM 1,CORREGO DA COLONIA,16210000,SP,6227,0151201,
10368438,1,,SÍTIO,SANTA TEREZINHA,S/N,FAZENDA NOVA OU RIBEIRAO BONITO,15170000,SP,7169,0113000,
10369992,1,,RUA,DR ALCEU DE CAMPOS RODRIGUES,229,VILA NOVA CONCEICAO,04544000,SP,7107,8211300,8219999
10370590,1,,SÍTIO,SAO JOSE,S/N,CORREGO DO FORMOSO,15685000,SP,0808,0151202,0151201
10388615,1,,RODOVIA,FELICIANO SALES CUNHA 581 MAIS 100 METROS,SN,BARREIRO,15355000,SP,6479,0151202,
10397915,1,,SÍTIO,"PONTE ALTA - ROD. WASHINGTON LUIS, KM222",S/N,RURAL,13560970,SP,7079,0134200,0111302
10398896,1,,RECANTO,DOIS IRMAOS,SN,DA GLORIA,18540000,SP,6913,0151201,0155505
10413549,1,,ESTRADA,ESTRADA MUNICIPAL,S/N,ARTEMIS,13432006,SP,6875,0113000,
10420829,1,,SÍTIO,IRMAOS HAMAGUTI II,S/N,FAZENDINHA,18170000,SP,6857,0121102,0119999
10141780,1,PV,PRAÇA,DA BIBLIA,63,CENTRO,11955000,SP,6207,9492800,
10142932,1,,SÍTIO,SANTA LUZIA,S/N,CORREGO RICO,16210000,SP,6227,0119999,0151201
10424775,1,,CHÁCARA,KUKA FRESCA,SN,DO FUNDAO,18400970,SP,6549,0151201,"0119905,0111302"
10428635,1,,ESTRADA MUNICIPAL,QUE LIGA VALENTIM GENTIL A NHANDEARA A 04 KM-ESTANCIA NILCE,S/N,ZONA RURAL,15520000,SP,7223,0151202,0151201
10203785,1,,SÍTIO,IARA,S/N,ARARAS,12990000,SP,6837,0111302,"0151202,0152102"
10228207,1,,ESTRADA,MUNICIPAL DO BAIRRO DA FLORESTA,S/N,FLORESTA,18250000,SP,6471,0111302,0151202
10235373,1,,SITIO,SITIO SAO JOSE,SN,CONCEICAO,13770000,SP,6275,0134200,"0111302,0151202,0151201"
09638372,2,,ESTRADA,MUNICIPAL IGARAPAVA A RIFAINA KM 6,S/N,ZONA RURAL,14540000,SP,6503,0113000,"0111302,0115600"
10277801,1,,RODOVIA,"FELICIANO SALES CUNHA, KM 558 - MAIS 800 METROS",SN,LAMBARI,15350970,SP,6183,0113000,
10440053,1,MODENEIS S/S LTDA,RUA,JOAO BATISTA JORDAO,1655,JARDIM MONTE AZUL,05836260,SP,7107,6619399,8211300
10444895,1,,SÍTIO,NOSSA SENHORA APARECIDA,S/N,FAZENDA FORTALEZA,15150000,SP,6729,0113000,
10446348,1,,SÍTIO,SAO JOAO,S/N,DOS PIRES,13990000,SP,6865,0119906,"0111302,0119905,0134200"
10466224,1,CENTRO ACADEMICO DA UNIVERSIDADE FEDERAL DO ABC,RUA,SANTA ADELIA,166,BANGU,09210170,SP,7057,9499500,
10472175,1,,FAZENDA,SAO DOMINGOS - GLEBA B,S/N,ZONA RURAL,13690000,SP,6375,0131800,0151201
10469243,2,,FAZENDA,FAZENDA BOA ESPERANCA - SITIO SAO FRANCISCO - GLEBA 01,S/N,CILLOS,13450970,SP,7017,0113000,0115600
10484736,1,,FAZENDA,4F,S/N,INGAS OU PITANGUEIRAS,15440000,SP,6761,0151202,
10508098,1,,LAGO,SERGIO MOTA,S/N,BEIRA RIO,19273000,SP,7265,0312401,
10521658,1,,ALAMEDA,JOAQUIM EUGENIO DE LIMA,1213,JARDIM PAULISTA,01403003,SP,7107,8630503,"8610101,8599699,7490199"
10530938,1,,RUA,LEONOR QUADROS,180,VILA TRAMONTANO,05691020,SP,7107,7020400,"6462000,6810201"
10558720,1,,RUA,SABARA,524,HIGIENOPOLIS,01239010,SP,7107,6462000,
10590930,1,,ESTRADA MUNICIPAL,"DE COSMORAMA A AMERICO DE CAMPOS, KM 22",S/N,ZONA RURAL,15530000,SP,6359,0113000,"0111302,0151201"
10597119,1,,RUA,FLORIANO PEIXOTO,276,CENTRO,13300005,SP,6579,9499500,
10624036,1,,FAZENDA,BERRO D'AGUA,S/N,ZONA RURAL,14780970,SP,6209,0139306,
10647706,1,,SÍTIO,SAO PAULO,S/N,JUREMA,17680000,SP,6485,0151201,
10654419,1,,CHÁCARA,SAO JOSE,S/N,TARAMA,16430000,SP,6445,0151201,0151202
10672451,1,,CHÁCARA,SANTA JOSEFA,SN,LAGOA AZUL,17700000,SP,6793,0151201,0151202
10675287,1,,ESTRADA,ITAOCA AO BAIRRO CARACAS KM 03,SN,CARACAS,18360000,SP,3053,0151201,"0151202,0121101,0111302,0119905,0119906,0133409,0161001,0210101,0153902"
10683382,1,,AVENIDA,ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,1837,JARDIM ESMERALDA,05588001,SP,7107,8112500,
10703540,1,,ESTÂNCIA,ALVORADA,SN,LIBANEOS,18240000,SP,6143,0111302,
10708559,1,,RODOVIA,"RONAN ROCHA KM 20, PAT. PAULISTA A FRANCA A ESQUERDA + 1 KM",S/N,ZONA RURAL,14415000,SP,6827,0151202,0134200
10727951,1,,RODOVIA,CAPITAO BARDOINO,S/N,ROSA MENDES,12995000,SP,6867,0121101,
10752508,1,,AVENIDA,PREFEITO JOAO VILALLOBO QUERO,2259,JARDIM BELVAL,06422122,SP,6213,4642701,"4643501,4689399,4643502,4649499,4649410,4647801,4753900,4763601,4649402,4673700,4530701,4672900,4530703,4744001,4665600,4689302"
10763333,1,CONDOMINIO EDIFICIO VIANA DO CASTELO,RUA,JESUINO RABELO,390,VILA MILTON,07063150,SP,6477,8112500,
10796189,1,,ESTRADA,JUQUIRATIBA A PIRAMBOIA,SN,JUQUIRATIBA,18570000,SP,6347,0151201,
10800791,1,,SÍTIO,MACUCO,SN,POCINHO DE BAIXO,18310000,SP,6453,0111302,0119999
10848202,1,,FAZENDA,SANTANA,S/N,RURAL,17240000,SP,6235,0113000,
10879174,1,,RUA,DOS MANACAS,276,JARDIM DA GLORIA,06711500,SP,6361,7020400,"7490104,8211300"
10884793,1,,CHÁCARA,LUA SOL,S/N,QUILOMBO,12630000,SP,6273,0133402,0131800
10893435,1,,SÍTIO,MENINO JESUS,S/N,SANTA CRUZ DOS LOPES,18460000,SP,6565,0111302,0151202
10902086,1,,CHÁCARA,ALVORADA,S/N,SAO DOMINGOS,15880000,SP,7153,0139306,"0119905,0111302,0133499"
10908693,1,,SÍTIO,SAO MANOEL,S/N,ZONA RURAL,13390000,SP,6981,0113000,0115600
10910408,1,,ESTRADA MUNICIPAL,GENERAL SALGADO A PRUDENCIO E MORAES,KM-06,FAZENDA TALHADOS,15300000,SP,6439,0151201,"0111302,0113000"
10912480,1,,SÍTIO,SANTO ANTONIO,S/N,ONCA,15840000,SP,6539,0133404,0131800
10922099,1,DENISE TROMBINI CARNEIRO TRANSPORTES,RUA,MANOEL LOPES DA CUNHA,117,VILA MANGALOT,05132070,SP,7107,5250804,5229099
10924871,1,,SÍTIO,DOIS IRMAOS,S/N,BOA VISTA DO CUBATAO,14990000,SP,6531,0151201,
10926425,1,,SÍTIO,OLARIA,S/N,RURAL,13715000,SP,6577,0151202,0154700
10935875,1,LUKAS PARK ESTACIONAMENTO,AVENIDA,POMPEIA,1682,VILA POMPEIA,05022001,SP,7107,5223100,4520005
10943457,1,,RUA,SALDANHA MARINHO,2374,VILA INDEPENDENCIA,13418395,SP,6875,7490103,
10946158,1,,CHÁCARA,PRIMAVERA,S/N,MORRO ALTO,13480970,SP,6639,0131800,
10946807,1,,CHÁCARA,A.M,S/N,BOA VISTA DOS CASTILHOS,15200000,SP,6615,0151201,0151202
10952988,1,,ESTRADA,RIO DO PEIXE,661,RONCADOR,12249000,SP,7099,0151202,0151201
10955515,1,M M DE CASTRO TRANSPORTES E LOCACOES,RUA,GENERAL CAMARA,14,CENTRO,11010120,SP,7071,4930202,"4930203,4930204"
10959787,1,,SÍTIO,RECANTO,SN,TIMBORE,16900005,SP,6141,0151202,0111302
10986157,1,,CHÁCARA,SANTA CRUZ,SN,CORREGO DA PACA,19160000,SP,6125,0151201,"0111302,0119999"
11000295,1,,TRAVESSA,MAILHO,24,ELDORADO,04476010,SP,7107,9491000,
11012496,1,,SÍTIO,SAO JOSE,S/N,NOGUEIRAS,13960000,SP,7143,0111302,0151202
11017943,1,,FAZENDA,PONTAL,SN,ZONA RURAL,14600000,SP,7089,0113000,"0115600,0111302,0151202,0151201"
11039982,1,,AVENIDA,ANGELICA,1814,CONSOLACAO,01228200,SP,7107,7112000,
11041653,1,,ESTÂNCIA,BELA VISTA,S/N,CORREGO DO BARREIRAO,15680000,SP,6461,0151201,0111302
11047241,1,,SÍTIO,DOS FRANCISCOS,S/N,DOS FRANCISCOS,18310000,SP,6453,0112199,0111302
11058445,1,EVARISTO IMOVEIS,RUA,JOSE MIGUEL DIB,370,QUINTA DA PRIMAVERA,14022092,SP,6969,6821801,
11050661,2,,SÍTIO,SAO JOAO,SN,TIMBORE,16900005,SP,6141,0151201,0151202
11070144,1,,SÍTIO,SANTO ANTONIO,00,SERTAOZINHO,13960000,SP,7143,0134200,"0111302,0322101"
11070880,1,,SÍTIO,BOA ESPERANCA,S/N,AGUA SUMIDA,15860000,SP,6489,0113000,"0131800,0133410,0133499"
11092147,1,,SÍTIO,SILMARA I,S/N,ALEGRE DE CIMA,18310000,SP,6453,0121101,
10841968,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK 1909,1909,VILA NOVA CONCEICAO,04543907,SP,7107,6499901,
11131567,1,,AVENIDA,DO FICO,335,SAO JOAQUIM,16050387,SP,6155,4120400,"4110700,6810201"
11139247,1,DIVAS INSANAS MOTO CLUBE,RUA,VITORIA PEREZ GARCIA,041,JARDIM GUILHERMINA,11724100,SP,6921,9329899,9499500
11171652,1,,CHÁCARA,PINHEIRINHOS,S/N,COTIANOS,18170000,SP,6857,0121101,
11172206,1,,RUA,TUCUNARE,595,ESTADIO,17980000,SP,6809,0312401,
11176578,1,,ESTÂNCIA,UNIAO,SN,FUGIDOS,14955000,SP,6247,0151203,
11138927,2,,SÍTIO,SAO CARLOS,S/N,CORREGO GRANDE,14960000,SP,6771,0113000,
11186797,1,,SÍTIO,DAS PALMEIRAS,S/N,CORREGO DA CAPITUVA,15620000,SP,6665,0151202,0111302
11226351,1,CARTORIO TICIO DE OLIVEIRA CALDAS,AVENIDA,CENTRAL,1254,CENTRO,15570000,SP,6315,6912500,
11231603,1,,SÍTIO,YAWARA GLEBA - 2,SN,PARAIBUNA,12530000,SP,6373,0153902,"0151202,0159801"
11238414,1,PSICO.ONLINE,RUA,DA CONSOLACAO,328,CONSOLACAO,01302000,SP,7107,6311900,"6209100,8211300,7220700,7020400,7490199"
11245035,1,,RODOVIA,"SP 552/230 KM 09, CAMINHO SENT. CABECEIRA RIB. GRANDE KM 05",S/N,RIBEIRAO GRANDE,11955000,SP,6207,0151203,"0111302,0111301,0133402,0119906"
11275375,1,,SÍTIO,RECREIO,S/N,SANTA CRUZ DO PAREDAO,17300000,SP,6383,0134200,"0113000,0151201"
11305195,1,,FAZENDA,SAO JOAO,S/N,JABORANDI,13995000,SP,7063,0111302,0151203
11344443,1,,SÍTIO,FAVE,S/N,FAZENDA RANCHAO,15640000,SP,7085,0131800,
11367077,1,,SÍTIO,BOA VISTA,S/N,ZONA RURAL,14730000,SP,6731,0113000,
11374702,1,,ALAMEDA,DRACENAS,602,ALPHAVILLE,06539240,SP,7047,6911701,
11417661,1,IMF - INSTITUTO MAXILO FACIL,RUA,TEODORO SAMPAIO,352,PINHEIROS,05406000,SP,7107,8630504,
11453555,1,,SÍTIO,BOA VISTA,S/N,RURAL,14350000,SP,6119,0134200,"0151201,0151202"
11455580,1,,FAZENDA,SAO JOAO,00,ELIHU ROOT,13600970,SP,6165,0113000,0131800
10558386,2,PAULUMAR IMOVEIS,AVENIDA,SAO PAULO,2538,CENTRO,11730000,SP,6723,6821801,"4120400,6822600"
11551219,1,,SÍTIO,"TERRA DA GENTE, LOTE - 61",S/N,JARDIM TARLA DIVA DE CARVALHO,14079388,SP,6969,0121101,"0111302,0119906,0119905"
11557389,1,,SÍTIO,IKEHARA,S/N,1 ALIANCA,16450000,SP,6441,0151203,
11598389,1,,PROLONGAMENTO,DA RUA ERNESTO CAVALIN,S/N,ZONA RURAL,15625000,SP,6693,0151202,0151201
11610396,1,,SÍTIO,BOA ESPERANCA,S/N,AGROVILA 4,19450000,SP,6283,0151202,"0151201,0111302,0119906,0113000,0121101"
11610983,1,,CHÁCARA,SIMONETTI,S/N,GRAMINHA,13480970,SP,6639,0131800,
11613600,1,,RUA,JOSEFINA CHIAPETTA,262,VILA PARANAGUA,03808110,SP,7107,6622300,
11636830,1,ASSOCIACAO DOS MORADORES DO BAIRRO DA PIPOCA,AVENIDA,ACAROA,S/N,PIPOCA,11680000,SP,7209,9499500,
11651003,1,,FAZENDA,CORREGO DO OURO,SN,RURAL,15495000,SP,6985,0151202,0111302
11677296,1,,SÍTIO,SAO VALENTIM,S/N,DOS ALVES,17250000,SP,6203,0113000,
11679922,1,,SÍTIO,SAO BENEDITO,S/N,PAU QUEIMADO,13400970,SP,6875,0121101,
11689057,1,,SÍTIO,ANTIGO ETA - LOTE 27,S/NR,ZONA RURAL,11960000,SP,6397,0121101,"0111302,0151202"
11733087,1,,RUA,ANTONIO PRADO,731,CENTRO,14795000,SP,6343,0312401,"0312402,0312403,0312404"
11755123,1,,SÍTIO,SAO LUIZ,S/N,CORREGO DAS PEDRAS,15600001,SP,6411,0151202,
09603795,2,,SÍTIO,SAO JOSE,SN,ANHUMAS,13400970,SP,6875,0113000,
11821137,1,PAOLONE & PARANHOS,RUA,INDIANA,217,BROOKLIN PAULISTA,04562000,SP,7107,8219999,
11839606,1,,ESTAÇÃO,FAZENDA SAO JORGE,S/N,ZONA RURAL,19250000,SP,7011,0151201,0111302
11850107,1,,FAZENDA,PROGRESSO,S/N,TERRA QUEIMADA,13835000,SP,6345,0131800,
11857587,1,,AVENIDA,PEDRO PIRES DE MELO,1960,CAMPO LARGO,18160000,SP,7007,0210101,
11866710,1,,RUA,PADRE JOSE TEIXEIRA,70,CAMBUI,13025087,SP,6291,8630503,"8630501,8630502"
11874736,1,,ESTÂNCIA,VITORIA RODOVIA GERALDO MARQUES KM4,SN,FAZENDA MARINHEIRO,15540000,SP,6123,0119999,0151201
