cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
32236988,1,,AVENIDA,PLUTAO,533,JARDIM NOVO HORIZONTE,06341650,SP,6313,9430800,"9493600,9499500,9329899,8512100"
32237022,1,,FAZENDA,SANTA ANGELA,SN,CORREGO DO BORA,19740000,SP,6243,0151201,
32237033,1,,FAZENDA,PIRITUBA,00,AGROVILA 05,18440000,SP,6535,0111302,"0111301,0111303,0111399,0115600,0119905,0119999"
32237580,1,M T J CLINICA MEDICA,AVENIDA,PAULO ROBERTO SCANDAR,255,CENTRO,15900000,SP,7175,8630502,8630501
32239092,1,,RUA,GUAIANASES,1192,CAMPOS ELISEOS,01204002,SP,7107,7112000,
32239260,1,,SITIO,BONSUCESSO,S/N,SANTA LINA,16800000,SP,6703,0139399,
32239888,1,,FAZENDA,SAO BENEDITO,S/N,DA PEDRA GRANDE,12140000,SP,7101,0151201,
32240287,1,,NÚCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
32240439,1,,NÚCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
32240469,1,CONDOMINIO RESIDENCIAL LIRIOS DO VALE,RUA,DOM JOAO PERES DE ABOIM,28,ITAIM PAULISTA,08131370,SP,7107,8112500,
32240480,1,,SITIO,RIBEIRAOZINHO,S/N,RIBEIRAOZINHO,18185000,SP,6859,0132600,"0119906,0119999,0133404,0131800,0133499,0139399,0116499,0210106"
32241726,1,INOVAR,RUA,ISAIAS BEZERRA VENTURA,212,ALIANCA,06236090,SP,6789,9430800,"9493600,9499500,4789001"
32242035,1,,RUA,ANA DE CAMARGO BRANCO,70,VILA SAO JORGE,06402020,SP,6213,6911701,
32243299,1,,RUA,SAO GERALDO,149,VILA SCARPELLI,09050370,SP,7057,6810202,
32243348,1,NOVA CONSULTORIA E TI,RUA,CANTAGALO,692,VILA GOMES CARDIM,03319000,SP,7107,6202300,"6201501,7020400"
32243429,1,,AVENIDA,JOSE GIORGI,440,GRANJA VIANA II,06707100,SP,6361,4930201,4930202
32243575,1,,AREA,RURAL,S/N,AREA RURAL DE LENCOIS PAULISTA,18687899,SP,6637,0113000,
32243808,1,,ESTRADA,MUNICIPAL DE LAVINIA A FLORIDA PAULISTA - MARGEM DIREITA,S/N,SEDE,16850000,SP,6631,0113000,"0111302,0115600,0151201,0151202"
32244193,1,,RUA,APENINOS,400,ACLIMACAO,01533000,SP,7107,6911701,
32245963,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
32246767,1,,ESTANCIA,RANCHO PAO DOLHO,S/N,CIDADE BALNEARIA,19500000,SP,6685,0151201,
32247118,1,SANTA ISABEL,ALAMEDA,MIN ROCHA AZEVEDO,872,CERQUEIRA CESAR,01410002,SP,7107,0115600,0111302
32247860,1,ASSOCIACAO DE CAPOEIRA MACACO BRANCO,AVENIDA,NEUSA ZANGRANDE,25,SITIO DO CAMPO,11725090,SP,6921,9499500,
32249289,1,,RUA,HELENA,275,VILA OLIMPIA,04552050,SP,7107,6462000,
32250270,1,,RUA,HELENA,275,VILA OLIMPIA,04552050,SP,7107,6462000,"6810201,6810202"
32250556,1,,ESTRADA,DA VARZEA DO TANQUE - SITIO COMPRIDA,SN,VARZEA DO TANQUE,12530000,SP,6373,0151202,"0111302,0121101,0151201"
32250930,1,,ESTRADA MUNICIPAL,DE AM.CAMPOS A CABECEIRA DAS AGUAS PARADAS,SN,ZONA RURAL,15550000,SP,6135,0111302,
32251658,1,,SITIO,SAO JOAQUIM,S/N,AGUA DO PALMITALZINHO,19970000,SP,6807,0115600,"0111302,0111303,0119906,0113000"
32252536,1,,RUA,NELSON MAZZEI,45,JACANA,02273090,SP,7107,8630503,
32252568,1,,RUA,PERNAMBUCO,88,HIGIENOPOLIS,01240020,SP,7107,6810202,"6463800,6810201,6822600"
32252612,1,G4 POSTOS,AVENIDA,GIOVANNI GRONCHI,6600,VILA ANDRADE,05724002,SP,7107,6810202,8219999
32253970,1,,SITIO,SANTA PAULINA,S/N,CORREGO DO CERVO,15720000,SP,6805,0133404,
32254410,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
32255020,1,COMUNIDADE PENIEL,RUA,MANOEL GRANDINI,97,ESTACAO,18915122,SP,7029,9491000,"8230001,8599699,8800600"
32255030,1,,RODOVIA,SP 425 JOSE BONIFACIO A PENAPOLIS,S/N,BOA VISTA DOS CASTILHO,15200000,SP,6615,0139306,
32255038,1,,ESTRADA MUNICIPAL,DE AM DE CAMPOS A ALV FLORENCE,SN,ZONA RURAL,15550000,SP,6135,0139306,
32255116,1,,RUA,HENRI DUNANT,792,SANTO AMARO,04709110,SP,7107,4110700,"4120400,6463800,6810201,6810202"
32256112,1,,CHACARA,"CRT 301A4, SN1 CH S NICOLAU FLUE",S/N,HELVETIA,13139899,SP,6291,0121101,
32256136,1,,RUA,MARIA LUVIZOTTO CATTO,440,JARDIM ITANGUA,18056080,SP,7145,8112500,
32257062,1,,RUA,ALMIRANTE GAGO COUTINHO,474,JARDIM SAO LUIZ,14020400,SP,6969,6463800,
32257121,1,,RUA,VERBO DIVINO,2001,CHACARA SANTO ANTONIO (ZONA SUL),04719002,SP,7107,6462000,6822600
32257193,1,OURENSE EMPREENDIMENTOS,RUA,RAFAEL CORREA SAMPAIO,1000,SANTA PAULA,09541250,SP,7077,6810202,"6810201,6462000"
32257544,1,,RUA,HADDOCK LOBO,1573,CERQUEIRA CESAR,01414003,SP,7107,6463800,
32258191,1,,RUA,JEQUITINHONHA,85,CAMPESTRE,09070360,SP,7057,8219999,8599604
32258200,1,EDIFICIO VLADIMIR T FIGUEIREDO,AVENIDA,CARLOS SALLES BLOCK,42-56,ANHANGABAU,13208100,SP,6619,4110700,
32258494,1,,AVENIDA,PAULISTA,2202,BELA VISTA,01310300,SP,7107,6462000,"6810201,6810202"
32258572,1,,FAZENDA,MARINHEIRO,SN,ZONA RURAL,15570000,SP,6315,0139306,
32261201,1,,SITIO,PRIMAVERA,SN,PITANGUEIRAS,15855000,SP,7221,0133404,
32263330,1,TEMPLO DE UMBANDA SETE FLECHAS DE LEI,RUA,JURUBATUBA,1189,CENTRO,09725010,SP,7075,9491000,
32263896,1,,RUA,ALIPIO SIMOES,300,SANTA JULIA,13295630,SP,6581,4635402,"4635499,4930202,5211799,5250804,7739099"
32264070,1,,SITIO,SANTA MARIA,LT 48,ESTRADA VICINAL KM-30,19430000,SP,6675,0151202,0111302
32264568,1,,SITIO,SANTA TEREZINHA,SN,SANTA TEREZINHA,19260000,SP,6705,0151202,0111302
32265123,1,,RUA,OUTEIRO DA CRUZ,41,JARDIM SAO PAULO(ZONA NORTE),02041040,SP,7107,8112500,
32265196,1,IGREJA PENTECOSTAL CONGREGANDO COM CRISTO,RUA,MONSENHOR ARISTIDES SILVEIRA LEITE,830,VILA IRMA ANTONIETA FARANI,14711150,SP,6221,9491000,
32265338,1,,RUA,JOAO AVELINO FAUTHZ,99,JARDIM ANGELICA,07260280,SP,6477,9491000,
32265568,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
32266344,1,VIVID ADMINISTRADORA DE BENEFICIOS,RUA,STO AMARO,232,BELA VISTA,01315000,SP,7107,6550200,"7490104,8660700"
32266399,1,AVIVA,AVENIDA,FIRESTONE,1290,CASA BRANCA,09015390,SP,7057,9491000,
32266551,1,,SITIO,SANTA BARBARA,SN,ZONA RURAL,19430000,SP,6675,0151201,
32266866,1,,PRACA,DOM JOSE GASPAR 134,134,REPUBLICA,01047912,SP,7107,6462000,
32266986,1,,ESTRADA,DAS SETE QUEDAS,00,BAIRRO ITAIM,13320970,SP,7005,0151201,0155503
32268186,1,,SITIO,SAO BENEDITO,S/N,ZONA RURAL,15155000,SP,6591,0151201,
32268307,1,,AVENIDA,PAULISTA,771,BELA VISTA,01311100,SP,7107,6911701,
32268327,1,ENGECONCEPT,RUA,TIRADENTES,237,JARDIM MACARENCO,13560430,SP,7079,7112000,
32268654,1,,RUA,GUINLE,274,VILA MONUMENTO,01548040,SP,7107,8112500,
32268820,1,,RUA,DANUBIO,405,CIDADE JARDIM,12320180,SP,6589,8800600,"9493600,9499500"
32268951,1,VILLAGE MANACA,RODOVIA,OTAVIO PILON,KM 03,LOTEAMENTO MANACA,18285000,SP,6333,9499500,
32269280,1,,SITIO,SAO JOSE,SN,ZONA RURAL,18682970,SP,6637,0113000,0151202
32270368,1,,RUA,2,60,ALTOS DE IPANEMA,18073122,SP,7145,8112500,
32271021,1,GADBI,RUA,MARIA PAULA,122,BELA VISTA,01319000,SP,7107,6204000,"7119701,7311400,7319003,7320300,8220200"
32271176,1,,AVENIDA,ANTONIO FADIN,236,BONFIM,13147030,SP,6831,0121101,
32272792,1,,RUA,FABIA,800,VILA ROMANA,05051030,SP,7107,6462000,6810201
32273158,1,,RUA,FERNANDO DE ALBUQUERQUE,31,CONSOLACAO,01309030,SP,7107,8219999,
32273477,1,,NUCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
32273503,1,,NUCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
32273998,1,,SITIO,ITAIPAVA,LT 21,ESTRADA VICINAL KM-30,19430000,SP,6675,0151202,0111302
32274335,1,,SITIO,SETE QUEDAS,SN,PIMENTEIS,13940000,SP,6109,6810203,"4110700,6822600"
32274415,1,,RUA,ALVES GUIMARAES,1212,PINHEIROS,05410002,SP,7107,6470101,
32274689,1,,ESTANCIA,SAO PEDRO,S/N,ZONA RURAL,15775000,SP,7033,0139306,
32274744,1,,RUA,ITAPURA,671,VILA GOMES CARDIM,03310000,SP,7107,6319400,"7311400,7312200,7319003,7319004"
32275252,1,,AVENIDA,BRIG FARIA LIMA,2369,JARDIM PAULISTANO,01452922,SP,7107,6470103,
32275415,1,,SITIO,SANTA EDWIRGES,S/N,RIBEIRAO DO SANTO ANTONIO,13780000,SP,6379,0134200,
32276113,1,,CHACARA,SANTA IZABEL,00,JARDIM DAS PALMEIRAS,17360000,SP,7195,0134200,0111302
32276397,1,,SITIO,"3CORACOES. RUA TRES, LOTE 24, CA A - ASSENTAMENTO BELA VISTA",S/N,BELA VISTA,18560000,SP,6521,0119999,"0121101,0119903,0119901,0131800,0133402,0133404,0133499"
32277732,1,"IN LOE COSMETICOS, COMERCIO, IMPORTACAO E EXPORTACAO",RUA,SANTA RITA,1322,CENTRO,13300065,SP,6579,4772500,"2063100,4646001,4646002,7020400,8599604"
32277920,1,CONDOMINIO RESIDENCIAL EDIFICIO VEREDA DOS BURITIS,RUA,RIO JARI,1281,RESIDENCIAL AMAZONAS,14406036,SP,6425,8112500,
32278451,1,,SITIO,LUCIO,SN,FEITAL,18150000,SP,6495,0121101,
32278975,1,,RUA,PROFETA TIAGO,81,I.A.P.I.,06233240,SP,6789,9491000,
32278984,1,,FAZENDA,DOIS IRMAOS,0,ZONA RURAL,15570000,SP,6315,0139306,
32279611,1,,AVENIDA,MOEMA,87,MOEMA,04077020,SP,7107,8550302,9499500
32279619,1,,SITIO,SAO JOSE 2,S/N,ZONA RURAL,15440000,SP,6761,0111302,
32280597,1,,FAZENDA,CILINDRO II,SN,JAVA SERRINHA,18460000,SP,6565,0111302,"0115600,0151202"
32282989,1,,RUA,SURUBIM,373,CIDADE MONCOES,04571050,SP,7107,7020400,6462000
32283271,1,,AVENIDA,MINAS GERAIS,186,JARDIM DO BOSQUE,15997088,SP,6687,6911701,
32283494,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,1600,JARDIM TARRAF,15091450,SP,7097,6462000,
32283581,1,,RUA,PROFESSOR JOAQUIM DE CAMARGO,142,SAO MIGUEL PAULISTA,08011320,SP,7107,4511102,"7490104,7711000,8299799"
32283667,1,BRIVIDO PRODUTOS ARTESANAIS,ESTRADA,DO CAMPO GRANDE,7059,CAMPO GRANDE,12349899,SP,6589,1052000,"1053800,4631100,4721103,5611203,8230001,8599699"
32284588,1,,RUA,CARLOS DEGRANDE MOSCAO,107,COLINAS SAO PEDRO,13920000,SP,6843,6810202,"4110700,6462000,6810201"
32288668,1,,RUA,JOSE JACINTO MEDEIROS,68,PARQUE RESIDENCIAL CARANDA,19026600,SP,6929,6462000,"6463800,6810201"
32134149,1,,RUA,BRAS CUBAS,92,VILA LANZARA,07115030,SP,6477,6911701,
32290433,1,,ESTANCIA,PRIMAVERA,SN,ESTACAO FEPASSA,15170000,SP,7169,0139306,
32291143,1,FFEN ENGENHARIA E CONSTRUCOES LTDA,RUA,APENINOS,485,ACLIMACAO,01533000,SP,7107,4120400,
32291227,1,,AVENIDA,TURMALINA,53,ACLIMACAO,01531020,SP,7107,6810201,6810202
32291261,1,,RUA,ALDEBARA,140,INAMAR,09970210,SP,6377,9491000,
32291298,1,,RUA,DR OLAVO EGIDIO,764,SANTANA,02037001,SP,7107,4110700,"4120400,6810201"
32291332,1,,AVENIDA,PROF FRANCISCO MORATO,1449,BUTANTA,05513100,SP,7107,4530703,"4520006,4530705,4732600,4520004,4520005,4729602"
32291724,1,,SITIO,FRANCO I ROD JULIO DAL FABRO,SN,SALTO,18150000,SP,6495,0121101,
32292271,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,RURAL,15190000,SP,6753,0151202,0151203
32292725,1,,RUA,DA CONSOLACAO,1992,CONSOLACAO,01302001,SP,7107,7490104,"6202300,6209100,6319400,6462000,7020400,7319004,8211300"
32293262,1,,RUA,SAO JOAO,621,PAT.S.JOAO BATISTA I,15400000,SP,6779,6911701,
32294021,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,MONTE SERRAT,16800000,SP,6703,0151201,
32294628,1,,AVENIDA,DOS IMIGRANTES,795,VALE DO SOL,13520000,SP,7109,6463800,
32294730,1,,RUA,DOUTOR PEREIRA DA ROCHA,138,VILA HORTENCIA,18020050,SP,7145,6911701,
32295474,1,PAINEIRAS PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS,AVENIDA,BRAZ OLAIA ACOSTA,727,JARDIM CALIFORNIA,14026040,SP,6969,6822600,"6462000,6810201,6810202"
32295561,1,,SITIO,XAVIER,SN,VERAVA,18150000,SP,6495,0121101,0121102
32296177,1,AGRICOLAS SANTO ANTONIO,RUA,DUQUE DE CAXIAS,454,PARANA,19970000,SP,6807,6810202,"0111302,0111303,0111399,0113000,0115600,0119905,0119906,0133402,0151201,0153901,0153902,0154700,0161003,0161099,0322101,7731400,8219999"
32297308,1,,RUA,MATO GROSSO,387,VILA SANTANA,13274120,SP,7225,6462000,6463800
32297911,1,BAURUS CONSULTORIA EM GESTAO EMPRESARIAL,RUA,SARGENTO JOSE DOS SANTOS,9-2,FUNDACAO CASAS POPULARES SALVADOR FILARDI,17065122,SP,6219,7020400,
32298080,1,,RODOVIA,FABIO TALARICO KM 49 SENTIDO RESTINGA A S.J.B.VISTA,S/N,ZONA RURAL,14430000,SP,6955,0134200,
32298145,1,,AVENIDA,DR GUILHERME DUMONT VILARES,500,JARDIM LONDRINA,05640001,SP,7107,4110700,6810201
32298436,1,AMEPIC,RUA,FAUSTO SILVEIRA PIRES,309,PARQUE BRASILIA,13211150,SP,6619,9499500,"9412099,9411100,5812302"
32298548,1,,FAZENDA,CANA VERDE,SN,AREA RURAL DE BATATAIS,14319899,SP,6217,0113000,"0152102,0151201"
32298588,1,,RUA,DA MOOCA,556,MOOCA,03104010,SP,7107,4642701,"4641901,4781400"
32298700,1,,CHACARA,NOSSA SENHORA APARECIDA,S/N,CORREGUINHO,14900000,SP,6555,0119908,"0111301,0111302"
32301127,1,,RUA,LUIS GOIS,1820,MIRANDOPOLIS,04043200,SP,7107,4110700,"4120400,6810201,6810202"
32301290,1,,AVENIDA,SAO FRANCISCO DE ASSIS,260,CIDADE UNIVERSITARIA,12916542,SP,6251,9412099,9493600
32302244,1,,RUA,CIRIDIAO DURVAL,151,VILA PAULISTA,04360020,SP,7107,6810202,6810201
32303386,1,,RUA,GERALDO FLAUSINO GOMES,61,CIDADE MONCOES,04575060,SP,7107,8020001,"4321500,4322303,4759899,6209100,7112000,7119703,7733100,7739099,7830200"
32303517,1,,RUA,PROFESSORA LUCIA CRISTOFOLINI,2-139,QUINTA RANIERI,17055796,SP,6219,6462000,"6463800,6810201,6810202,6619399"
32303527,1,,RUA,PROF MANOELITO DE ORNELLAS,104,CHACARA SANTO ANTONIO (ZONA SUL),04719040,SP,7107,6810201,6810202
32303838,1,PERFETTO RESIDENCIAL,RUA,DAS ORQUIDEAS,737,JARDIM POMPEIA,13345040,SP,6511,4110700,
32305541,1,,RUA,ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,1351,CERAMICA,09581170,SP,7077,9430800,
32305803,1,,RUA,ADERBAL DA COSTA MOREIRA,163,VILA VIOTTO,13209550,SP,6619,6463800,
32308305,1,,RUA,DR JESUINO MACIEL,1023,CAMPO BELO,04615904,SP,7107,6911701,
32308428,1,VILLA RESIDENCIAL PRIMAVERA,ESTRADA,DOS FISCHER'S,980,JARDIM SANDRA,06719400,SP,6361,8112500,
32308636,1,FUNDO MUNICIPAL DO IDOSO,RUA,FRANCISCO BONACCI,63,CENTRO,18950000,SP,6519,8711502,
32308806,1,FECARE,AVENIDA,RANGEL PESTANA,300,BRAS,01017000,SP,7107,8411600,
32310301,1,LEGUMES DA ROCA,AVENIDA,DR GASTAO VIDIGAL,1946,VILA LEOPOLDINA,05316900,SP,7107,4633801,"4623106,4623108,4632003,4693100,4724500,4729699,4789002,4930202"
32310431,1,CONDOMINIO TAKAYA,RUA,JOSE SOARES DE AZEVEDO,172,VILA SANTA LUZIA,06754020,SP,7157,8112500,
32310475,1,,RUA,FRANCISCO RICCI,181,VILA EMA,12243261,SP,7099,8630503,"8621601,8621602,8630501"
32310586,1,,ALAMEDA,SOMBREIRO (JARDIM LORIAN),200,ADALGISA,06030304,SP,6789,6821801,
32310621,1,,RUA,FIDENCIO RAMOS,213,VILA OLIMPIA,04551010,SP,7107,4110700,"6462000,6810201"
32311418,1,A.P.M EURIDES JOSE DE AMORIM,ESTRADA,CECILIA FREIBERGE MAIER,500,CHACARA DOS AMIGOS,06909590,SP,6403,9430800,"9493600,9499500"
32311682,1,,RUA,ALVARES DE AZEVEDO,210,CENTRO,09020140,SP,7057,6911701,
32312568,1,,RUA,MORVAM DE FIGUEREDO,65,CENTRO,07090010,SP,6477,6911701,
32313878,1,,AVENIDA,BRIG FARIA LIMA,2369,JARDIM PAULISTANO,01452922,SP,7107,6470101,
32313958,1,,AVENIDA,BRIG FARIA LIMA,2277,JARDIM PAULISTANO,01452000,SP,7107,6470101,
32316539,1,,AVENIDA,GERALDO POTYGUARA SILVEIRA FRANCO,298,DISTRITO INDUSTRIAL I JOSE MARANGONI,13803280,SP,6717,6810201,"6810202,6462000"
32317054,1,,RUA,DR VICENTE GIACAGLINI,737,VILA BELA,03203000,SP,7107,6462000,"6810201,6810202"
32318589,1,JONNY-LU FCMSCSP-MEDICINA 2022.2,RUA,PINTO GONCALVES,51,PERDIZES,05005010,SP,7107,9499500,
32318984,1,,RUA,ANGELO MENIN,291,CHACARAS DE RECREIO COLINA VERDE,13604375,SP,6165,6462000,6822600
32320234,1,ASSEMBLEIA DE DEUS PRIMITIVA CIDADE IPAVA,RUA,ITRAPOA,95,CIDADE IPAVA,04950140,SP,7107,9491000,
32320464,1,OSC ATITUDE DO BEM,RUA,MATAHICHI MORIKYO,15,JARDIM TOSCANA,07121350,SP,6477,9430800,"9493600,9499500,8800600"
32320492,1,,AVENIDA,WLADIMIR MEIRELLES FERREIRA,1465,JARDIM BOTANICO,14021630,SP,6969,4110700,
32320620,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
32320659,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
32320737,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
32321100,1,,ESTRADA,MUNICIPAL ECHAPORA - CAMPOS NOVOS PAULISTA,S/ N,RURAL,19830000,SP,6395,0151201,"0151202,0115600,0111302,0111399"
32321753,1,,FAZENDA,7 IRMAOS,S/N,CORREGO SANTA RITA,15613899,SP,6411,0220904,
32322234,1,,SITIO,BELA VISTA,SN,ARARAS,18780000,SP,6673,0113000,
32322428,1,,ESTRADA,VICINAL ITABERA- SERRINHA,SN,SANTA ISABEL,18440000,SP,6535,0111302,"0112199,0121101,0322101,0155505,0155503,0155501"
32322460,1,SCP/CONSMETAL,RUA,COBALTO,430,PARQUE SAO PEDRO,08586120,SP,6563,7112000,
32322483,1,TG PATRIMONIAL ADMINISTRACAO DE BENS,AVENIDA,MIRO VETORAZZO,115,DEMARCHI,09820135,SP,7075,6810201,"6810202,6462000"
32270476,1,,AVENIDA,S GABRIEL,477,JARDIM PAULISTA,01435001,SP,7107,4110700,"5223100,6810201,6810202,6810203"
32323338,1,,ESTRADA,MUNICIPAL DE VALENTIM GENTIL A MAGDA KM 11,S/N,VIRADOURO,15520000,SP,7223,0139306,
32324029,1,,SITIO,ESTANCIA SANTA RITA,S/N,ZONA RURAL,15180000,SP,7127,0151201,
32324036,1,,RUA,PROFESSOR TAMANDARE TOLEDO,104,ITAIM BIBI,04532020,SP,7107,8112500,
32324326,1,,AVENIDA,QUEIROZ FILHO,1700,VILA HAMBURGUESA,05319000,SP,7107,6911701,
32324875,1,,RUA,DOUTOR PRUDENTE DE MORAES,345,CENTRO,18270280,SP,7181,6492100,6462000
32326250,1,,ESTRADA,ATIBAIA,0,JARDIM BRASIL,13234100,SP,6293,0155505,"0151203,0111302,0119906,0121101,0155501"
32329464,1,,RUA,CARLOS DE LIMA,191,CONDOMINIO ROYAL PARK,14110000,SP,6969,7020400,6911702
32332022,1,I.P.C.F,TRAVESSA,TARDES DE LINDOIA,61,JARDIM DA CONQUISTA (ZONA LESTE),08344700,SP,7107,9491000,
32109898,1,,RUA,CD DE ITU,120,JARDIM SANTO AMARO,04741000,SP,7107,6911701,
32334585,1,ORIENTAL,RUA,AMAURI,244,JARDIM EUROPA,01448000,SP,7107,5611201,"5611203,5620102,5620104,8230001"
32335222,1,,RUA,F,400,PINHEIRAL I,12953671,SP,6181,8211300,
32336312,1,,RUA,ADOLFO SERRA,1725,JARDIM SANTA ANGELA,14020605,SP,6969,6462000,
32336386,1,,RODOVIA,ANHANGUERA,S/N,JARDIM NOVA LEME,13612200,SP,6635,6462000,
32336942,1,,AVENIDA,BRIG FARIA LIMA,1355,JARDIM PAULISTANO,01452002,SP,7107,6462000,
32337616,1,,SITIO,CORVO BRANCO,S/N,BAIRRO DOS COSTAS,18290000,SP,6261,0121101,0119999
32340121,1,,ALAMEDA,MIN ROCHA AZEVEDO,912,CERQUEIRA CESAR,01410002,SP,7107,9430800,
32340781,1,,SITIO,SANTA CRUZ,SN,SANTA CRUZ,13190000,SP,6737,0113000,
32339025,2,,SITIO,SAO BENEDITO,SN,AGUA DO QUEIXADA,19880000,SP,6301,0115600,0111302
32343679,1,,ESTRADA,DO BAIRRO DAS CONGONHAS,S/N,CONGONHAS,18225000,SP,7123,0111302,"0119905,0119999,0121101"
32346007,1,,FAZENDA,SAO JOSE,SN,CORREGO DO RANCHAO,15650000,SP,6405,0139306,
32348048,1,,ESTRADA VICINAL,DR SHUHEI UETSUKA,S/N,ESTRADA VICINAL,16370000,SP,6933,0151201,"0113000,0151202"
33041260,2,,AVENIDA,SENADOR TEOTONIO VILELA,2926,CIDADE DUTRA,04801000,SP,7107,4753900,4713004
32350115,1,NEATCLEAN,RUA,QUINTANA,887,CIDADE MONCOES,04569011,SP,7107,6462000,
32351100,1,,AREA,ESTRADA MUNICIPAL PARA MIRASSOLANDIA,S/N,AREA RURAL DE MIRASSOL,15138899,SP,6707,0121101,
32351763,1,,CHACARA,CRUZ DE LIMA,0,DOIS CORREGOS,13400970,SP,6875,0113000,
32351871,1,,AVENIDA,JOSE BELIZARIO VIEIRA,637,CENTRO,14725000,SP,7163,4611700,4612500
32352583,1,,SITIO,SANTA HELENA,SN,ZONA RURAL,15170000,SP,7169,0116401,
32355236,1,,RUA,XAVIER DE ALMEIDA,235,IPIRANGA,04211000,SP,7107,8112500,
32355973,1,,RUA,PERIQUITO,160,VILA UBERABINHA,04514050,SP,7107,6810201,"6462000,6810202"
32357230,1,,ESTRADA,MUNICIPAL DE ITAPOLIS A IBITINGA,S/N,BOA VISTA DO SAO LOURENCO,14900000,SP,6555,0113000,"0121101,0155501"
32357438,1,,AVENIDA,DAVID JOSE ASCHKAR,1355,JARDIM GUANABARA,14960000,SP,6771,7490104,"4612500,6612605"
32363992,1,BAR DAS PATROAS,AVENIDA,SEN CASIMIRO DA ROCHA,202,MIRANDOPOLIS,04047000,SP,7107,5611201,5611204
32365674,1,CLINICA DE VACINAS SANTA CLARA,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,5000,IGUATEMI,15093340,SP,7097,8630506,
32367554,1,,FAZENDA,SANTA HELENA,SN,JUREMA,16450000,SP,6441,0151201,
32368328,1,,ESTRADA,BAIRRO ENXOVIA DO MEIO,S/N,BAIRRO ENXOVIA DO MEIO,18282899,SP,7181,0121101,"0119908,0119909,0111302,0119906,0119999,0151202,0151201"
32368339,1,,SITIO,DA SAUDADE,SN,VARGEM GRANDE,12180000,SP,6747,0121101,"0119906,0111302,0113000"
32369268,1,ASSEMBLEIA DE DEUS ALMAS PARA CRISTO - PMAPC,RUA,ANDROMEDA,405,PARQUE PRIMAVERA,07145100,SP,6477,9491000,
32370753,1,,SITIO,SANCHEZ OU SINHA,S/N,ZONA RURAL,13537970,SP,6523,0151201,"0151202,0111302,0119906,0121101,0119905"
32371324,1,,ESTRADA MUNICIPAL,DE VOTUPORANGA A SEBASTIANOPOLIS DO SUL KM 01,S/N,ZONA RURAL,15505970,SP,7245,0139306,
32371983,1,,RUA,FREI GASPAR,44,CENTRO,11010090,SP,7071,9499500,
32372122,1,CONDOMINIO INDUSTRIAL VIVA,RUA,ALFREDO ACHCAR,970,NOVA VINHEDO,13284072,SP,7237,8112500,
32372270,1,,SITIO,NOSSA SENHORA DAS GRACAS,S/N,RURAL,14790000,SP,6449,0115600,0111302
32373506,1,,ALAMEDA,SANTOS,122,CERQUEIRA CESAR,01418000,SP,7107,6462000,"6204000,6810202,7311400,7312200,7490104,8211300"
32374265,1,CIBRAC INCORPORADORA,ALAMEDA,MADEIRA,162,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVI,06454010,SP,6213,4110700,
32377245,1,,RUA,JOSE DA ROCHA VITA,447,CHACARA MAFALDA,03373015,SP,7107,6822600,4110700
32377485,1,,RUA,CORCOVADO,1485,VILA SONIA,13408072,SP,6875,4711302,"1091102,4721102,4721104,4722901,4761003,5611201,8211300"
32378869,1,,RODOVIA,ROMILDO PRADO,S/N,BAIRRO ITAPEMA,13255750,SP,6569,0132600,"0159801,0151203"
32380158,1,,CHACARA,TRES IRMAS,0,ZONA RURAL,15650000,SP,6405,0113000,
32381601,1,,CHACARA,SANTO ANTONIO,9999,CORREGO QUEBRA CABACA,15700970,SP,6597,0151201,0151202
32385211,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,1909,VILA NOVA CONCEICAO,04543011,SP,7107,6470101,
32385369,1,ALPHA 2,RUA,PROFESSOR GIACOMO ITRIA,75,ANHANGABAU,13208070,SP,6619,6462000,"4110700,6810201,6810202,8211300"
