cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
14863117,1,,ESTANCIA,ALONSO,S/N,FAZENDA PEROBAS,15170000,SP,7169,0151202,0134200
14864530,1,,AVENIDA,BRIGADEIRO FARIA LIMA,1931,JARDIM PAULISTANO,01452001,SP,7107,4120400,
14865346,1,,SITIO,SAO LUIZ,9999,CORREGO DO ARARA,15748000,SP,2983,0151201,
14866217,1,,FAZENDA,BOA VISTA,S/N,AGUINHA,19780000,SP,6935,0151201,
14867157,1,EJPC - EMPREENDIMENTOS,ALAMEDA,CENTAURUS (GENESIS I),21,ALPHAVILLE,06543645,SP,7047,4110700,"6810202,6463800"
14867260,1,,RUA,SOCORRO,193,JD NOVO CAMPOS ELISEOS,13050581,SP,6291,8112500,
14868412,1,,SITIO,RETIRO SAO VICENTE KM 5,SN,AREIA BRANCA,13990000,SP,6865,7500100,"0162801,4623101,7210000"
14869725,1,CELULARWEB,RUA,BENJAMIM CONSTANT,1194,CENTRO,13010140,SP,6291,4752100,"4789099,4759899,9512600,9521500,8220200,6399200,8299799,4753900,9511800"
14869873,1,,ESTRADA,BAIRRO DO FAXINAL DA ILHA,S/N,FAXINAL DA ILHA,18185000,SP,6859,0151202,"0151201,0159801,0119905,0111302,0119906,0119908,0121101"
14869885,1,,SITIO,SAO BENEDITO,S/N,ZONA RURAL,13610970,SP,6635,0111302,
14871010,1,,SITIO,TRES MENINAS,S/N,PAINEIRAS,14160970,SP,7135,0113000,
14872723,1,,SITIO,VITORIA,S/N:,ROCIO,11920000,SP,6507,0122900,
14876251,1,,SITIO,SAO JOAO,S/N,ZONA RURAL,18682970,SP,6637,0113000,"0151202,0151201"
14876265,1,,SITIO,BOA SORTE,S/N,ZONA RURAL,15495000,SP,6985,0113000,0111302
14876971,1,GURGEL MEDICAL,AVENIDA,CIDADE FUKUYAMA,279,CONJUNTO HABITACIONAL ANA JACINTA,19064210,SP,6929,4759899,"4646002,4649401,4649499,4672900,4744001,4757100,4772500,4773300"
14877326,1,SMARTBUZZ,RUA,FRANCISCO DE VITORIA,201,VILA MARIANA,04116180,SP,7107,4321500,"4751201,4761001,4761002,4761003,4789007,5811500,5812301,5813100,7319001,7319002,7319099,8020001"
14877555,1,COMISSAO PROVISORIA DO PRB- PEDERNEIRAS,RUA,CAMPOS SALLES,41,CENTRO,17280000,SP,6835,9492800,
14877777,1,KANDSWAR,RUA,PADRE DAVID,262,CENTRO,19800220,SP,6179,9491000,
14877789,1,DIRETORIO MUNICIPAL DO PSC DE COSMORAMA - SP,AVENIDA,JOAO BELILA,750,CENTRO,15530970,SP,6359,9492800,
14879721,1,,SITIO,BELA VISTA,LT 65,ASSENTAMENTO LAUDENOR DE SOUZA,19280000,SP,7187,0151202,0151201
14879730,1,,ESTRADA MUNICIPAL,GASTAO VIDIGAL/LOURDES,KM 02,BARRA GRANDE DO MATO GROSSO,15330000,SP,6437,0113000,
13974025,2,,SITIO,SAO JOAO I,S/N,IBITIRUNA,13400970,SP,6875,0113000,
14880139,1,,RUA,DIOGENES RIBEIRO DE LIMA,392,JARDIM BELVAL,06420250,SP,6213,8640207,6462000
14880273,1,,SITIO,SAO JOSE,SN,MACHADOS,18315000,SP,3057,0111399,0119999
14882264,1,,RUA,BELA CINTRA,884,CONSOLACAO,01415000,SP,7107,7320300,"6463800,7311400,7319004"
14882445,1,HELBOR HOME CLUB ITAPETY,RUA,PROFESSORA MARIA APARECIDA RICHA,99,VILA NOVA SOCORRO,08790660,SP,6713,8112500,
14882532,1,,ALAMEDA,DAS QUARESMEIRAS,114,RESIDENCIAL FLAMBOYANT,18520000,SP,6331,4616800,7319002
14883824,1,,RUA,CABO ANTONIO PINTON,231,PARQUE NOVO MUNDO,02186000,SP,7107,8112500,
14884174,1,,FAZENDA,PIRITUBA II  - AREA 6,SN,ENG. MAIA,18440000,SP,6535,0133402,"0111302,0119905"
14884263,1,,RUA,AMARAL GAMA,380,SANTANA,02018001,SP,7107,4120400,"4110700,4211101,4212000,4213800,4221902,4221904,4222701,4299501,4313400,4930202,7732201"
14884866,1,,SITIO,SEKIYAMA - ESTRADA MUNICIPAL SALTO CAPIVARI,2130,BOM RETIRO,13320005,SP,7005,0111302,"0119903,0119905,0121101"
14885133,1,DPARDINI,AVENIDA,ACLIMACAO,68,ACLIMACAO,01531000,SP,7107,8630503,8599604
14885427,1,,SITIO,FERNANDES,S/N,SARAPUI,18170000,SP,6857,0121101,0119999
14885440,1,,SITIO,SAO JOSE,S/,SAO PAULINHO,18480000,SP,6557,0111302,"0121101,0151202,0151201"
14885563,1,,AVENIDA,ANTONIO GAZZOLA,1001,JARDIM HELIO BAPTISTI,13301916,SP,6579,9499500,
14887430,1,,ESTANCIA,O CASARAO,S/N,CORREGO GRANDE,15880000,SP,7153,0113000,"0151201,0151202"
14887694,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,ZONA RURAL,14230000,SP,7129,0113000,"0151201,0210101"
14887711,1,,SITIO,ISAO YAMAGUCHI,S/N,PONTE PENSA,15370000,SP,6849,0151202,0151201
14889667,1,,SITIO,NEW YORK,S/N,TRES BARRAS,13780000,SP,6379,0134200,"0119903,0119904,0151201,0151202"
14889678,1,,SITIO,SAO JOAO,S/N,FAZENDA CACHOEIRA DOS FELICIOS,15170000,SP,7169,0113000,0151201
14889767,1,RENKYM,ALAMEDA,UIRAPURU,55,ALDEIA DA SERRA,06428300,SP,6213,6810201,
14891190,1,,AVENIDA,PICA PAU,666,ESTANCIA TROPICAL,18160000,SP,7007,0152102,
14892436,1,,RODOVIA,"PREFEITO FABIO TALARICO, KM 52",S/N,RURAL,14440000,SP,7091,0134200,
14892972,1,,ESTRADA MUNICIPAL,DO BOA QUE LIGA MOGI-MIRIM A ITAPIRA A 05 KM,S/N,ZONA RURAL,13800970,SP,6717,0119906,0133402
14894102,1,,RUA,LUIZ BOLOGNESI,163,BAIRRO BRASIL,13301360,SP,6579,4110700,
14894538,1,,RODOVIA,CANDIDO PORTINARI KM 392,S/N,ZONA RURAL,14403143,SP,6425,0134200,0119999
14894759,1,,ESTRADA,MUNICIPAL VOTUPORANGA A SEBASTIANAPOLIS DO SUL,S/N,ZONA RURAL,15500970,SP,7245,0151202,0151201
14895058,1,,SITIO,SAO SEBASTIAO,S/N,CORREGO CACHOEIRA,15240000,SP,6755,0111302,"0151201,0151202"
14895624,1,,ESTANCIA,SAO PEDRO,S/N,FAZENDA AGUA LIMPA,15150000,SP,6729,0151201,
14897170,1,,AVENIDA,PRESIDENTE KENNEDY,10107,BALNEARIO ANHANGUARY,11708000,SP,6921,8112500,
14898413,1,CASTELO BRANCO I,AVENIDA,MARGINAL PROJETADA,1652,JARDIM MUTINGA,06460200,SP,6213,8112500,
14899283,1,,RUA,JOAO RICARDO DE MELO,17,CENTRO,15920000,SP,7241,4930202,0161003
14899763,1,,SITIO,SANTO ANTONIO,S/N,CORREGO DO MEIO,13835000,SP,6345,0131800,0111302
14899780,1,,ESTRADA,NOSSA SENHORA APARECIDA KM 5,S/N,DO ATERRADO,08970000,SP,7001,0210101,
14901215,1,,SITIO,BOM JARDIM II,S/N,BOA VISTA DE CIMA,17250000,SP,6203,0133404,0119909
14902470,1,,SITIO,SNTO ANTONIO,SN,ONCA,19590000,SP,7159,0210101,
14903008,1,APS CEREST,AVENIDA,AVELINO ALVES MACHADO,33,JARDIM PINHAL,07120000,SP,6477,9499500,
14903384,1,,FAZENDA,DOM BOSCO,S/N,BOA VISTA,18185000,SP,6859,0111302,"0119905,0111303,0115600"
14908799,1,,RUA,TEIXEIRA,352,TABOAO,12916360,SP,6251,8219999,
14910366,1,,ESTRADA,GENTIL LORENCAO,S/N,LOTEAMENTO RECREIO BARRA DO CAPIVARA (VITORIANA),18619232,SP,6249,5030102,"0810006,4679604,4930201,4930202"
14912920,1,,RUA,BARONESA GERALDO DE RESENDE,534,JARDIM NOSSA SENHORA AUXILIADORA,13075270,SP,6291,8112500,
14912991,1,,RUA,JOAO MESQUITA,1567,BOA VISTA,15025035,SP,7097,0312401,
14913004,1,DENTOCAMP,RUA,BARAO DE JAGUARA,707,CENTRO,13015001,SP,6291,8630504,
14913322,1,,ESTRADA,ESTRADA MUNICIPAL DOMINGOS WALDEMAR BELLUCCI,S/N1,AMERICANA,18550000,SP,6239,0113000,0151201
14914833,1,I.P.R.F,AVENIDA,GIULIANO CECCHETTINI,11,VILA BELA,07847000,SP,6429,9491000,
14914852,1,,SITIO,BAGUARI,SN,BAGUARI,18570000,SP,6347,0151201,0155501
14914862,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,ESPIRITO SANTO,14955000,SP,6247,0131800,0133404
14914884,1,,SITIO,BOA VISTA,00,CONQUISTA,18250000,SP,6471,0111302,0151201
14915241,1,,SITIO,CORREA II,S/N,CORREAS,18170000,SP,6857,0121101,
14915700,1,,ESTRADA,MUNICIPAL AVR 040,151,VILA JARDIM,18700970,SP,6189,8112500,
14915790,1,,RUA,SETE,245,CHACARA ASSAHY,13186521,SP,2951,6810202,"6462000,7020400"
14916032,1,,RUA,SAO PAULO,654,CENTRO,13835000,SP,6345,4110700,
14917376,1,,SITIO,BELA VISTA,S/N,JAVA PAULISTA,17900000,SP,6389,0151201,
14918553,1,IGREJA EL-SHADDAI,AVENIDA,SANTOS DUMONT,1920,JARDIM SAO JOSE,15150000,SP,6729,9491000,
14886880,1,,RUA,ANTONIO DO CAMPO,191,PEDREIRA,04459000,SP,7107,8130300,"7112000,4399101,6810201,4213800,4313400,7732201,4110700,8121400,3314717,8122200,3811400,4399199,7739099,7719599,4930201,4930202"
14920054,1,,ESTRADA,DO BOM JARDIM,2350,BOM JARDIM,13213433,SP,6619,0133404,"0133409,0132600,0133411,0133410,0133499,0139304"
14920126,1,,SITIO,RODEIO,S/N,ZONA RURAL,14930000,SP,6233,0151202,0210101
14920667,1,,ESTRADA,APIAI AO BAIRRO ENCAPOEIRADO,SN,ENCAPOEIRADO,18320000,SP,6153,0119909,0119999
14921177,1,GRAO DE OURO,AVENIDA,JOSE CAVENAGHE,1898,PORTAL DO LAGO,14790000,SP,6449,4612500,
14921525,1,,RUA,DOUTOR BACELAR,231,VILA CLEMENTINO,04026001,SP,7107,8650003,
14921579,1,,SITIO,SAO JOSE,SN,BAU,12490000,SP,7073,0111302,0119999
14923039,1,PT,RUA,ANTONIO BRAGA FILHO,154,CENTRO,12380000,SP,7021,9492800,
14926297,1,,CHACARA,BOA VISTA,S/N,PONTE ALTA,14960000,SP,6771,0151202,
14926492,1,,SITIO,SAO LAZARO,S/N,TRES BARRAS,13780000,SP,6379,0119903,"0119904,0134200,0151201,0151202"
14927380,1,,ESTRADA,PARA AMELIOPOLIS KM 5,S/N,ZONA RURAL,19190000,SP,7067,0151201,"0113000,0220904"
14928236,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,DOS PAES,18310000,SP,6453,0119909,0119999
14929481,1,,SITIO,OLHOS D' AGUA,S/N,OLHOS D'AGUA,18780000,SP,6673,0151201,0151202
14930102,1,CONSELHO DE ESCOLA DA CRECHE FRANCISCA ZUK,AVENIDA,LORETO,SN,JARDIM SANTO ANDRE,09132410,SP,7057,8550302,
14930961,1,,ESTRADA VICINAL,DE CDO RODRIGUES A MONTE ALTO - DEPOIS DA PONTE 4 ENTR A ESQ,S/N,BIA VISTA,15930000,SP,6303,0133404,0133410
14931258,1,,RUA,STO SENCAO,130,JD PRIMAVERA,15108000,SP,0800,0312401,
14931509,1,,RUA,ANTONIO PRADO,1499,CENTRO,15470000,SP,6801,0312401,
14933299,1,,FAZENDA,SAO SEBASTIAO DO MORRO ALTO,S/N,ZONA RURAL,13650970,SP,7027,0151201,
14933652,1,,SITIO,SAO MIGUEL,S/N,RIBEIRAO CLARO,19410000,SP,6869,0151201,"0111302,0119999"
14933658,1,,FAZENDA,CACHOEIRA,SN,ITATINGUI,17280000,SP,6835,0113000,0112101
14933668,1,,RUA,UNICA,10,HORTO FLORESTAL,13173990,SP,7149,0133402,0119906
14934841,1,,ACAMPAMENTO,ASSENT PA HORTO AIMORES,SN,AIMORES,17039000,SP,6219,0121101,0119906
14937872,1,,SITIO,SAO JOSE,S/N,AGUA DO BOI,19590000,SP,7159,0115600,0111302
14938315,1,,ESTRADA,BAIRRO COLONIA DOURADA,SN,ZONA RURAL,17940000,SP,7043,0113000,
14938619,1,,RUA,AUGUSTO FRANCISCO CAMELO,205,JOSE SAMPAIO JUNIOR,14065150,SP,6969,6622300,"4329199,4511102,4520001,4530703,4743100,4930202,4930204,7112000"
14939023,1,,RUA,FLORINDO CIBIN,745,PARAISO,13465700,SP,6131,6810201,"4110700,6810202"
14939851,1,,ESTRADA,MUNICIPAL DE ITAI AO BAIRRO LARANJAL -ENTRADA A ESQUERDA,S/N,LARANJAL,18730000,SP,6537,0151202,"0151201,0111302,0119905"
14940542,1,,ACESSO,AGUA DO TARUMA,0,AGUA DO TARUMA,19820000,SP,7267,0151202,0151201
14681375,2,,SITIO,ANHUMAS,SN,ANHUMAS,17280000,SP,6835,0113000,
14941097,1,,SITIO,MONALIZA,SN,DOIS IRMAOS,11910000,SP,7137,0139399,"0210101,0322101,0133402,0151201,0151202"
14942363,1,,ALAMEDA,ANTONIO LUIZ GAMA DA CAMARA COUTINHO,1350,PORTO NOVO,11667220,SP,6311,0311601,0311602
14942518,1,SOUZA DIAS ADMINISTRACAO DE BENS IMOBILIARIOS LTDA,AVENIDA,HUMBERTO ALENCAR CASTELO BRANCO,3505,ASSUNCAO,09850300,SP,7075,6463800,
14943563,1,,RUA,ROBERTO GOMES PEDROSA,314,VILA LEMOS,13100462,SP,6291,8630501,8630502
14944453,1,,SITIO,SANTA MARIA,S/N,TRES BARRAS,13780000,SP,6379,0119903,"0119904,0119999,0151201,0151202"
14944472,1,,RODOVIA,DOS AGRICULTORES KM 12 A ESQUERDA,S/N,ZONA RURAL,14420000,SP,6575,0134200,
14944916,1,,SITIO,FUNIL - PARTE MENOR,S/N,SITINHO,13500970,SP,6979,0113000,
14945343,1,SEJA FELIZ,AVENIDA,FRANCISCA LERARIO,9177,GUARAREMA,08900000,SP,6467,8800600,
14946203,1,WR ADMINISTRADORA,AVENIDA,CESAR PUGLIA,150,JARDIM DAS SAMAMBAIAS,13211693,SP,6619,6810202,"6810201,6822600"
14947953,1,,AVENIDA,ATHENAS,60,JARDIM PLAZA ATHENEE,13302210,SP,6579,6810201,"6463800,6810202"
14948499,1,,SITIO,DONAU I,SN,ZONA RURAL,14790000,SP,6449,0151202,"0115600,0111302"
14948594,1,,RODOVIA,ANHANGUERA KM 412 SENTIDO NORTE A ESQ A 2 KM,S/N,RURAL,14500000,SP,6583,0113000,0115600
14948661,1,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,15115000,SP,6191,0151202,0151201
14949340,1,,RUA,BALSA,682,VILA SANTA DELFINA,02911035,SP,7107,8112500,
14949542,1,BUSF BRASIL,AVENIDA,CENTRAL DAS FLORES,311,DOS CASAS,09841110,SP,7075,9499500,8599699
14949876,1,,ESTANCIA,MARIA EDUARDA,S/N,FAZENDA AGUA LIMPA,15150000,SP,6729,0151201,0152102
14951623,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,1909,VILA NOVA CONCEICAO,04543011,SP,7107,6470101,
14952854,1,,RUA,ARTURUS,14,JARDIM SATELITE,12230200,SP,7099,6209100,
14953294,1,FONTANA DI TREVI,RUA,PIABANHA,173,SANTA MARUA,09560130,SP,7077,8112500,
14953425,1,,ESTANCIA,SAO JOSE,S/N,CORREGO DO CERVO,15720000,SP,6805,0131800,
14953438,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,CORREGO DO CATETO,15860000,SP,6489,0151203,
14953986,1,,ESTANCIA,MINEIRA,S/N,CORREGO GRANDE,16300001,SP,6847,0113000,
14953999,1,,SITIO,VO MARIA,S/N,TRES PONTES,15840000,SP,6539,0133404,0151201
14954228,1,,ESTRADA,MUNICIPAL NUPORANGA A BATATAIS A ESQUERDA,S/N,ZONA RURAL,14300001,SP,6217,0113000,0115600
14954495,1,SINDEASFRA,RUA,"JOSE MARQUES GARCIA,",419,CIDADE NOVA,14401080,SP,6425,9411100,
14954631,1,PSD,RUA,PEDRO THEODORO,750,CENTRO,16500000,SP,6277,9492800,
14954668,1,,ESTRADA,ESTRADA DA CALUNGA,0,CALUNGA,12690000,SP,7141,0151202,0151201
14954816,1,,ESTRADA MUNICIPAL,ANTONIO FREDERICO OZANAM,1315,JARDIM SANTA HERMINIA,12226830,SP,7099,0151202,0119906
14955284,1,,ESTRADA,CAIABU AO BAIRRO CINCO MIL ALQUEIRES,S/N,CINCO MIL ALQUEIRES,19530000,SP,6279,0151203,"0111302,0119905"
14956533,1,,SITIO,SAO JOSE,S/N,BUENOS,18310000,SP,6453,0112199,
14957521,1,,RUA,CANDIDO RODRIGUES,118,CENTRO,11320050,SP,7121,8112500,
14959151,1,,RUA,ESCADA,S/N,CHACARA DAS PAINEIRAS,06364290,SP,6313,0152102,
14959169,1,,SITIO,BEIRA RIO,LT 18,ASSENTAMENTO SANTO ANTONIO DOS COQUEIROS,19280000,SP,7187,0151201,0151202
14959494,1,,AVENIDA,MJ LEO LERRO,2151,VL S J TADEU,15075230,SP,7097,0312401,
14959523,1,,FAZENDA,SAO JOSE DA BARRA,SN,ZONA RURAL,13720000,SP,7095,0119904,"0111302,0119905"
14960091,1,,SITIO,CAPOAVINHA,SN,APIAI MIRIM,18300999,SP,6305,0151202,0151201
14963491,1,,ESTRADA,QUE LIGA TABATINGA AO BAIRRO CORREGO DO MONJOLO,S/N,CORREGO DO MONJOLO,14910000,SP,7155,0111302,
14603036,2,TORY BURCH,AVENIDA,BRIGADEIRO FARIA LIMA,2232,JARDIM PAULISTANO,01452000,SP,7107,4781400,"4782201,4783101,4783102,4789099,6462000,9529199"
14964560,1,,SITIO,TOMAZELA,S/N,DA SERRA,18580000,SP,6851,0155505,"0155501,0151202,0153902,0154700"
14965197,1,,ESTRADA,BAIRRO TAQUARAL,S/N,GUARAREMA,18230000,SP,7105,0132600,0119999
14965897,1,,SITIO,SAO JOAO DAS TRES BARRAS,S/N,CURUPA,14915000,SP,7155,0131800,
14966751,1,,RUA,ALMEIDA TORRES,119,ACLIMACAO,01530010,SP,7107,8630503,
14967572,1,,RUA,APARECIDA MARIA ALONSO BARRETO,S/N,JARDIM MONTE BELO,13098892,SP,6291,0151203,
13951531,1,RW SOLUCOES EMPRESARIAIS,RUA,OZIAS OLIVEIRA DIAS,58,LOPES DE OLIVEIRA,18071284,SP,7145,4712100,8211300
14967851,1,,RUA,ARTUR DE FREITAS LEITAO,66,NOVA CAMPNAS,13092141,SP,6291,6911701,
14968795,1,,SITIO,3 COQUEIROS,S/N,AGUA DO CACADOR,19864899,SP,6367,0115600,0111302
14969375,1,,AVENIDA,MAE BERNARDA,1499,JUQUEY,11600973,SP,7115,8112500,
14969479,1,,AVENIDA,DOUTOR ISMAEL ALONSO Y. ALONSO,2231,SAO JOSE,14403430,SP,6425,6463800,6810202
14969534,1,CPX IMOVEIS,RUA,DOUTOR JAIRO AMANCIO DE CASTRO,2039,CENTRO,14400324,SP,6425,6463800,
14970417,1,,RUA,ERNESTA PELOSINI (CENTRO),195,NOVA PETROPOLIS,09771220,SP,7075,8112500,
14606962,1,,AVENIDA,POMPEIA,1522,VILA POMPEIA,05022001,SP,7107,4789008,9521500
14971050,1,,RODOVIA,"DO MAROLO KM 05, ENTRADA A DIREITA MAIS 01 KM, A DIREITA",S/N,ZONA RURAL,14415000,SP,6827,0113000,
14971835,1,,SITIO,DEUS  E FIEL,132,DONA CARMEM,19260000,SP,6705,0151202,0119999
14971862,1,,SITIO,SAO JOSE,S/N,BAIRRO DA SERRA,18530000,SP,7191,0155501,0151201
14537924,1,ALPHAIMAGE SOLUCOES INTELIGENTES,AVENIDA,MARIA CAMPOS,502,CENTRO,06010060,SP,6789,4751201,"4651602,9511800,7733100,4652400,7420005"
14972732,1,,SITIO,BELA VISTA,S/N,RIBEIRAO BRANCO,18480000,SP,6557,0151202,"0151201,0121101"
14975244,1,A. P. PSICOLOGIA,RUA,MARIA ADELINA GIOMETI FRANCA,222,PARQUE JOAO DE VASCONCELLOS,13172570,SP,7149,8650003,
14976240,1,,RUA,JOAO MOURA,942,PINHEIROS,05412002,SP,7107,5911101,"7739099,5911199,5912002,5912099,5920100,5911102,6209100,8599604,9001901,9001999"
14976569,1,,RODOVIA,"JOAO ANTONIO NUNES, CX.339 - SITIO SAO JOAO",S/N 1,FARIAS,18190000,SP,6157,0153901,"0153902,0111302,0119905,0115600,0111301,0134200,0119999,0121101,0133499"
14978731,1,CONDOMINIO EDIFICIO RESIDENCIAL VIENA,RUA,CROATA,385,VILA IPOJUCA,05056020,SP,7107,8112500,
14978758,1,,SITIO,SANTA EMILIA,S/N,RURAL,14300001,SP,6217,0134200,0111302
14979316,1,,FAZENDA,NATAL,S/N,AGUA NOVA,19970000,SP,6807,0115600,"0111302,0111303,0113000"
14980784,1,,SITIO,SANTO ANTONIO,S/N,SUMIDOURO,17630970,SP,0790,0151202,
14980936,1,,SITIO,TANGARA,S/N,CORREGO DO FIM,16430000,SP,6445,0151201,0151202
14981586,1,ACC ASSOCIACAO DOS CACAMBEIROS DE CAMPINAS,RUA,ANGELO SANTIN,142,JD NILOPOLIS,13088844,SP,6291,9411100,"9430800,9499500"
14981973,1,TEATRO J.D.A.,PRACA,GENERAL GENTIL FALCAO,108,BROOKLIN NOVO,04571150,SP,7107,9003500,
14983052,1,,RODOVIA,CANDIDO PORTINARI KM 380 -  SENT. RESTINGA/FRANCA A  DIREITA,S/N,ZONA RURAL,14430000,SP,6955,0134200,
14983062,1,,SITIO,JACU,S/N,RIBEIRAO BONITO,18830000,SP,7185,0134200,
14984495,1,,FAZENDA,BOA VISTA,S/N,ZONA RURAL,14470000,SP,6841,0151201,
14985254,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
14986259,1,,ESTRADA,CHACARA DENGO,S/N,AGUA DA BARRACA,19960000,SP,6297,0151201,0111302
14986888,1,FRANCA MED,RUA,JORGE MATOSO,1535,JARDIM PIRATININGA II,14401808,SP,6425,8621601,"8621602,8650001,8630503,7119704,8599604,8640299,8660700,8630502,8630501"
14987379,1,,SITIO,BOA TERRA,S/N,ZONA RURAL,14260000,SP,6319,0151201,0152102
14987387,1,,ESTRADA,ESTRADA MOGI BERTIOGA KM 12,S/N,BIRITIBA USSU,08890000,SP,6713,0121101,0133499
14987578,1,SISCOM ADMINISTRADORA DE CAPITAIS,AVENIDA,PAULISTA,2278,BELA VISTA,01310300,SP,7107,6810201,"6810202,6822600,6499999"
14988343,1,,SITIO,PARAISO GLEBA B,S/N,ZONA RURAL,14500000,SP,6583,0151202,
14988618,1,,CHACARA,OLIVEIRA II-ESTRADA VICINAL TUPI PAULISTA AO DISTRITO  OASIS,SN,OASIS,17930000,SP,7203,0121101,"0133408,0133404"
14989330,1,,ALAMEDA,VASCO PIGOZZI,SN,DISTRITO INDUSTRIAL,17700000,SP,6793,4110700,
14990712,1,,RUA,GUARARA,117,JARDIM PAULISTA,01425000,SP,7107,6462000,"6810202,6810201"
14991437,1,,ESTRADA VICINAL,PLINIO GALVAO CESAR,2574,CHACARA SAO MANOEL,12500010,SP,6469,8112500,
14991476,1,,SITIO,SANTO ANTONIO,S/N,PACOVA,18400970,SP,6549,0111302,0121101
14858029,2,,SITIO,NOSSA SENHORA APARECIDA,S/N,ZONA RURAL,14140000,SP,6363,0113000,
14992475,1,,AVENIDA,BRIGADEIRO LUIZ ANTONIO,1892,BELA VISTA,01318002,SP,7107,6911701,
14992508,1,,ALAMEDA,ITU,999,CERQUEIRA CESAR,01421001,SP,7107,8230001,
14992693,1,,ESTANCIA,RANCHO FUNDO,S/N,ZONA RURAL,19300000,SP,6925,0111302,"0115600,0151201"
14993063,1,DIRETORIO MUNICIPAL DO PSD ILHA COMPRIDA,AVENIDA,COPACABANA,855,MONTE CARLO,11925000,SP,2969,9492800,
14994308,1,*****,TRAVESSA,CAPIVARI,20,JARDIM REBELATO,06710605,SP,6361,8112500,
14995235,1,,RODOVIA,"SP 552/230 KM 25, ESTRADA CORREGO DO MONJOLO KM 03",S/N,BARREIROS,11955000,SP,6207,0151203,"0119905,0121101,0119999,0119906"
14869875,2,,SITIO,SANTA PALMIRA,00,FAZENDA BOCAINA,15225000,SP,2971,0113000,
14996099,1,,SITIO,ANGOLA,S/N,ZONA RURAL,13870970,SP,7083,0151201,0151202
14996601,1,,RUA,B,15,SAO MARCOS I,18590000,SP,6237,0111302,0119905
14997806,1,,AVENIDA,DAS NACOES UNIDAS,12.551,BROOKLIN PAULISTA,04578000,SP,7107,6201501,7733100
14998029,1,JARDIM MIRNA - ILDEO RIBEIRO,RUA,JANDIRA  NOGUEIRA MARTINS,165,JARDIM MIRNA,04856130,SP,7107,9499500,
15000041,1,,SITIO,MORADA DO SOL,S/N,SAO MARTINHO D OESTE,16310970,SP,6121,0113000,
15000365,1,BOVO & AZEVEDO REPRESENTACOES,AVENIDA,29,1284,ESTADIO,13501420,SP,6979,4617600,"4615000,4616800,4618401,4618499,8219999,4618402"
15000807,1,CONSTRUTORA BERTOLINI,ESTRADA,DA COOPERATIVA,1200,PAU ARCADO,13234601,SP,6293,8211300,"2330301,2330302,2511000,3314719"
15000886,1,,ESTRADA,DAS SIRIEMAS,1878,SAO FRANCISCO XAVIER,12249000,SP,7099,0151201,0151202
15001286,1,,RUA,DR COSTA AGUIAR,698,CENTRO,13010914,SP,6291,8599604,7020400
15002653,1,,ESTANCIA,FRANCILU,S/N,RURAL,15330000,SP,6437,0139306,
15003231,1,,FAZENDA,SAGRADO CORACAO - ESTRADA DE GUAIRA AO GUARITA,S/N,RURAL,14790000,SP,6449,0115600,"0111302,0113000"
15003936,1,,ALAMEDA,CHAPEU DO SOL,370,PARQUE DA FAZENDA,13255880,SP,6569,8610102,"8630503,8621602"
15000578,2,,FAZENDA,COLONIETA,S/N,ZONA RURAL,17240000,SP,6235,0113000,0151201
15004538,1,,SITIO,VARGINHA,SN,VARGINHA,18430000,SP,6961,0121101,
15006756,1,,RUA,AGOSTINHO GAMBERA,1350,CENTRO,15290000,SP,6263,0312401,
15007192,1,,AVENIDA,REPUBLICA DO LIBANO,1921,IBIRAPUERA,04501002,SP,7107,4110700,6810202
15008784,1,,AVENIDA,FATEC,200,DO PORTAO,07400015,SP,6177,0121101,
15009206,1,,ESTRADA,MUNICIPAL S PIRAPORA A P DO SUL,S/N,ILHA,18185000,SP,6859,0210101,
15010352,1,,RUA,LABATUT,476,IPIRANGA,04214000,SP,7107,3250706,
15010484,1,,SITIO,BOM JESUS,SN,SANTA JULIETA,13625000,SP,7025,0210101,0111302
15010582,1,,RUA,RAUL POMPEIA,930,VILA POMPEIA,05025010,SP,7107,6319400,7319099
15010637,1,FUNDO MUN. DE ASSIST. SOCIAL DE MONTE ALEGRE DO SUL,RUA,CAP. JOSE INACIO,389,CENTRO,13820000,SP,6725,8800600,
15012035,1,,ESTRADA,MUNICIPAL DE VOTUPORANGA A FLOREAL,S/N,FAZENDA VIRADOURO OU CACHOEIRA,15500970,SP,7245,0151201,
14781145,2,,FAZENDA,SANTO ANTONIO,S/N,CRUZEIRO DO SUL,19360000,SP,7055,0151201,
14937852,2,,ESTANCIA,ZE ICO IV,SN,TIBURY,19010000,SP,6929,0151201,0116401
15012785,1,,ESTRADA,MUNICIPAL BOA ESPERANCA DO SUL A FAZENDA ENTRE RIOS,S/N,ZONA RURAL,14930000,SP,6233,0113000,
