cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
18615242,1,,SITIO,SERTAOZINHO,SN,PONTE NOVA,13970970,SP,6553,0121101,"0133402,0151201"
18615248,1,,FAZENDA,ARACATUBA,S/N,BAND D OESTE,15360000,SP,7147,0151202,0141502
18615972,1,,FAZENDA,ARACATUBA,S/N,BAND D OESTE,15360000,SP,7147,0151202,0141502
18616926,1,,RODOVIA,PIEDADE A TAPIRAI,SN,SARAPUI,18170000,SP,6857,0119999,
18617117,1,,AVENIDA,LUIZ EDUARDO TOLEDO PRADO,800,VILA DO GOLF,14027250,SP,6969,6463800,
18618737,1,,RUA,PAPA PAULO VI,200,JARDIM IRAJA,09781250,SP,7075,9602501,4772500
18619212,1,,SITIO,BOM JESUS,S/N,ZONA RURAL,13690000,SP,6375,0121101,"0151201,0139399"
18619424,1,,ESTRADA MUNICIPAL,DO BAIRRO SOROCABUSSU,SN,SOROCABUSSU,18150000,SP,6495,0119999,
18621216,1,IGREJA BATISTA AGAPE EM FERNANDOPOLIS,AVENIDA,DA SAUDADE,380,VILA FERNANDES,15600001,SP,6411,9491000,
18622422,1,,SITIO,SAO SEBASTIAO,S/N,FAZENDA SANTA BARBARA,15270000,SP,6663,0151202,"0151201,0111302"
18623722,1,,AVENIDA,PAULISTA,2100,BELA VISTA,01310930,SP,7107,6470101,
18624334,1,,AVENIDA,DE CILLO,1995,JARDIM SAO JOSE,13467000,SP,6131,6810201,"4110700,4120400,6463800,6810202,6810203,6821801,6821802,6822600"
18624880,1,,RODOVIA,"FRANCISCO SCHUMAHER DE AM.DE CAMPOS A ALV.FLORENCE, 10 KM",S/N,ZONA RURAL,15550000,SP,6135,0151201,"0111302,0111399"
18625308,1,CONDOMINIO RESIDENCIAL MIRANTE DO SOL,RUA,CURITIBA,2130,JARDIM BRASILANDIA I,14402292,SP,6425,8112500,
18625512,1,,ESTRADA MUNICIPAL,VITORIO MAZOLLA,S/N,DO CAMPO NOVO,12900002,SP,6251,0121101,"0132600,0133499"
18627530,1,,RUA,DOUTOR WALTER MEDEIROS MAURO,766,VILA HARMONIA,14802470,SP,6163,7111100,"4120400,4399103"
18628133,1,,SITIO,SAO JOSE,SN,ROSA MENDES,12995000,SP,6867,0151201,0151202
18628168,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHECK,1703,VILA NOVA CONCEICAO,04543901,SP,7107,4110700,"6810201,6810202,6810203"
18628472,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,CORREGO DO APARECIDA DO BONITO,15780000,SP,7049,0151202,
18629236,1,,RECANTO,SAINT GERMAIN,SN,RIBEIRAO,12970000,SP,6873,0151201,
18629690,1,,SITIO,SAO PEDRO,S/N,FLORIDA,17500970,SP,6681,0151202,0111302
18630026,1,,RUA,COMENDADOR REMO CESARONI,425,VILA EMA,12243020,SP,7099,8211300,
18630112,1,UTT HUNKPAME GBADE KORODJE,ESTRADA,DOS ALVARENGAS,S/N,ASSUNCAO,09850550,SP,7075,9491000,
18630436,1,,RUA,MARECHAL DO AR EDUARDO GOMES,5,JARDIM CEREJEIRAS,17607450,SP,7201,7500100,
18630693,1,,RUA,ANTONIO CAMARGO,191,JARDIM SAO JORGE,07114360,SP,6477,6810201,
18632363,1,,ESTANCIA,SANTO ANTONIO,S/N,INVERNADA,15895000,SP,6327,0151203,
18634561,1,,RODOVIA,SP 461,"KM 7,0",FAZENDA PALMEIRAS,15290000,SP,6263,0113000,0151201
18636177,1,,RUA,CEL ACACIO PIEDADE,248,CENTRO,18440000,SP,6535,0115600,"0111302,0111303,0119905,6810202,6810201,0161099"
18636436,1,,AVENIDA,MARCOS PENTEADO DE ULHOA RODRIGUES,1119,TAMBORE,06460040,SP,6213,4120400,4110700
18636917,1,CENTRO LAPIDAR,ESTRADA MUNICIPAL,FRANCISCO RODRIGUES PUGA,2000,MARACANA,12949300,SP,6181,8720499,"8720401,9430800"
18636959,1,,RUA,PAMPLONA,1018,JARDIM PAULISTA,01405001,SP,7107,6462000,"6810202,6810203,6810201"
18637001,1,AMERICAN FRANCHISING,RUA,SEM DENOMINACAO,0,LOTEAMENTO SANTA URSULA,13919899,SP,6595,7740300,"6822600,7739099,4729699,5611201,6463800"
18637877,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,ZONA RURAL,14240000,SP,6289,0134200,"0111302,0151201,0151202"
18640754,1,CONSORCIO HYUNDAI ROTEM - HYUNDAI ROTEM BRASIL,AVENIDA,MARGINAL 26-036,3400,FAZENDA BOM RETIRO,14801970,SP,6163,6493000,
18641164,1,,SITIO,SOARES,S/N,JURUPARA,18170000,SP,6857,0121101,
18643149,1,,SITIO,NOVA ALEGRIA,S/N,BARRO PRETO,13490000,SP,6349,0113000,"0119906,0151201,0153902"
18643164,1,,SITIO,GALVAO,S/N,GALVAO,12530000,SP,6373,0151202,"0111302,0111399"
18643729,1,,ESTRADA,ESTRADA DE ITAOCA AO BAIRRO GURUTUBA DOS MARTINS,S/N,GURUTUBA DOS MARTINS,18360000,SP,3053,0151203,"0119905,0111302,0119906"
18643739,1,,CHACARA,SAO JOSE,SN,RECREIO ALVORADA,15120000,SP,6751,0121101,0119999
18644897,1,,AVENIDA,BRAZ OLAIA ACOSTA,727,JARDIM CALIFORNIA,14026040,SP,6969,6810201,6810202
18645831,1,,ESTRADA,"RUR B ESTRADA NOVA, 19",SN,ESTRADA NOVA,12995000,SP,6867,0121101,"0111302,0119905"
18646723,1,,SITIO,POMAR FAMOSO GLEBA 1 B,S/N,RURAL,15870000,SP,6325,0131800,0113000
18647268,1,,AVENIDA,BRIG FARIA LIMA,1355,JARDIM PAULISTANO,01452919,SP,7107,6470103,
18647700,1,,AVENIDA,ARICANDUVA,4688,VILA CALIFORNIA,03490000,SP,7107,4744005,
18649458,1,,RUA,FELICIO PEDROSO,518,JARDIM OCARA,09051330,SP,7057,6822600,
18650205,1,,ESTRADA,MUNICIPAL BORBOREMA AO BAIRRO CORGUINHO,SN,CORGUINHO,14955000,SP,6247,0121101,
18651148,1,,AVENIDA,BERNARDINO DE CAMPOS,1380,CENTRO,13900400,SP,6137,4731800,"4520001,4520005,4721104,4723700,4729602,4729699,4732600,4789099,5611201,6810202"
18651285,1,,RUA,SANTA MARIA,441,TATUAPE,03085000,SP,7107,6462000,
18651319,1,APC - ASSOCIACAO DE PROTECAO A CIDADANIA,AVENIDA,LINO JOSE DE SEIXAS,1171,VILA GOYOS,15061060,SP,7097,9430800,
18651615,1,,RUA,NAPOLEAO LAUREANO,174,SANTO ANDRE,13874010,SP,7083,8112500,
18651720,1,FMDCAI,AVENIDA,LUCIANO CONSOLINE,600,JARDIM DE LUCCA,13253205,SP,6569,8412400,8411600
18651727,1,,SITIO,DA GLORIA,S/N,DO GODOY,12620000,SP,6871,0151201,
18651762,1,,AVENIDA,JOSE GOMES DA ROCHA LEAL,914,CENTRO,12900301,SP,6251,4731800,"4520005,4732600"
18653027,1,,RUA,ALBERTO GALETTO,100,JD DAS SAMAMBAIAS,13211701,SP,6619,6810202,"6810201,6462000"
18653639,1,BPF,AVENIDA,MARIA COELHO AGUIAR,215,JARDIM SAO LUIS,05804900,SP,7107,6311900,"8299799,7320300,6463800"
18653690,1,SOLUCOES IMOVEIS NEGOCIOS IMOBILIARIOS,AVENIDA,DOUTOR ARTUR BERNARDES,648,VILA GABRIEL,18081000,SP,7145,6821801,"6821802,6810201,6822600"
18654354,1,,ESTANCIA,SANTA PAULA,S/N,AYMORE,19450000,SP,6283,0151202,"0151201,0111302,0113000,0119906"
18654627,1,,SITIO,ESTANCIA FELIZ,SN,DIOGOS,18240000,SP,6143,0151201,
18654644,1,,SITIO,SAO JOAO,S/N,DA SERRA,18730000,SP,6537,0151201,"0111302,0119905,0115600,0111303"
18656761,1,CEPLA,RUA,RUI BARBOSA,400,BELA VISTA,01326010,SP,7107,8550302,"8291100,8230001"
18658669,1,L&V IMOVEIS,RUA,MONSENHOR DOMINGOS HERCULANO CASARIM,380,VILA BOSSI,13290266,SP,6647,6822600,"6821801,6821802"
18659101,1,,RUA,ARAPOCA,284,VILA FORMOSA,03362000,SP,7107,8112500,
18659170,1,,RUA,RUA PROFESSOR ALEXANDRE CORREIA,259,VILA ANDRADE,05657230,SP,7107,8112500,
18659382,1,,FAZENDA,SANTA ROSALIA,S/N,BOA VISTA DO CUBATAO,15105000,SP,6917,0151201,"0151202,0113000"
18659918,1,LUNICA PROJETOS LTDA,AVENIDA,MARQUES DE SAO VICENTE,2219,AGUA BRANCA,05036040,SP,7107,7020400,8599604
18660239,1,RITMS SPORTS,RUA,CORONEL JOAO LEME,460,CENTRO,12900161,SP,6251,4763602,4782201
18660352,1,CLINICA DR. SUNG HO JOO LTDA,RUA,PEIXOTO GOMIDE,515,JARDIM PAULISTA,01409001,SP,7107,8630503,
18660406,1,,SITIO,MONJOLINHO,SN,MONJOLINHO,18435000,SP,3061,0134200,0210101
18660544,1,,RUA,RODOLFO MIRANDA,S/N,DISTRITO INDUSTRIAL,17570000,SP,6783,2833000,"2539002,7739099"
18664004,1,,RUA,RUI BARBOSA,1865,CENTRO,15130001,SP,6707,6911701,
18664027,1,,ESTRADA,BAIRRO DO CAMANDUCAIA,SN,CAMANDUCAIA,13960000,SP,7143,0111302,"0119999,0119903,0151201"
18664043,1,,FAZENDA,PROGRESSO,SN,ZACARIAS,18730000,SP,6537,0151202,0151201
18664180,1,,CHACARA,CHACARA IPE,SN,CHAPADINHA,18200999,SP,6547,0111302,"0115600,0119905"
18664357,1,,SITIO,DAS FURNAS,S/N,FURNAS,18170000,SP,6857,0121101,
18664368,1,,CHACARA,CAMPO REDONDO-GLEBA B,S/N,ZONA RURAL,14780970,SP,6209,0152102,
18664576,1,,ESTRADA,LAVINIA A TABAJARA,S/N,CORREGO PEROBAL,16850000,SP,6631,0151202,"0151201,0111399"
18667607,1,,RUA,DOUTOR SILVIO DANTE BERTACCHI,1116,VILA SONIA,05625001,SP,7107,8112500,
18668815,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,360,VILA NOVA CONCEICAO,04543000,SP,7107,4110700,"6463800,6810201"
18669151,1,,RUA,ALMIRANTE NORONHA,305,JARDIM SAO PAULO,02043060,SP,7107,6810202,
20492224,1,,ESTRADA,DA SANTA CRUZ,S/N.,SANTA CRUZ,12530000,SP,6373,0151202,"0151201,0111302,0121101,0155501"
18671377,1,CAB - CONSULTING FOR BUSINESS,RUA,MOACYR DALLESIO GRASSI,14,ALPHAVILLE DOM PEDRO 2,13097243,SP,6291,7490104,"7020400,8599604,8230001,7220700"
18671600,1,VILLA URBANISMO,RUA,PARANA,222,SANTA MARIA,13911266,SP,6595,4110700,"4120400,6810202,7112000,6810201,6810203"
18672088,1,VTEXDAY,AVENIDA,BRIGADEIRO FARIA LIMA,4440,ITAIM BIBI,04538132,SP,7107,8230001,8299799
18672789,1,,RUA,UBIRACI,195,PARQUE MONTEIRO SOARES,02738050,SP,7107,4110700,"6810202,6810201"
18674340,1,MORELATO,RUA,GOITACAZES,1190,CENTRO,17600350,SP,7201,4110700,6810201
18675141,1,,RUA,DEPUTADO LAERCIO CORTE,1455,PARAISO DO MORUMBI,05706290,SP,7107,6462000,"6810202,6810201"
18678217,1,MORINI REPRESENTACAO COMERCIAL,RUA,MARECHAL DEODORO DA FONSECA,4393,VILA SANTA CRUZ,15014060,SP,7097,4617600,
18678825,1,FIGA EMPREENDIMENTOS IMOBILIARIOS,RUA,B,318,CHACARA ITAPANHAU,11250003,SP,2965,4120400,"4744099,4110700,6810202,7732201,7732202,6810201,6810203"
18679921,1,FERREIRA & GIBBS SOCIEDADE DE ADVOGADOS,RUA,SANTO ANTONIO,280,VILA ROSALIA,07071000,SP,6477,6911701,
18681859,1,,FAZENDA,TRES BARRAS,S/N,AGUA DO ALEGRE,19700000,SP,6811,0151202,
18681896,1,,SITIO,TRES IRMAOS,SN,FAZENDA RANCHAO,15640000,SP,7085,0151202,
18681905,1,,SITIO,MARGARIDA,S/N,GUARAREMA,18230000,SP,7105,0121101,0119999
18681915,1,,CHACARA,MARCELLY GUSMAN,SN,ABAITINGA,18230000,SP,7105,0132600,0121101
18682213,1,,ESTRADA MUNICIPAL,ESTRADA ASSENTAMENTO PIRITUBA II,S/N,PIRITUBA II,18440000,SP,6535,0111302,"0111301,0111303,0111399,0115600,0119905,0119999"
18682224,1,,ESTRADA MUNICIPAL,ESTRADA ASSENTAMENTO PIRITUBA II,S/N,PIRITUBA II,18440000,SP,6535,0111302,0115600
18682235,1,,RUA,SANTA TEREZINHA,1105,PADRE ETERNO,12120000,SP,7197,0121101,"0119999,0133499"
18682243,1,,SITIO,SAO SEBASTIAO,S/N,MOENDA,13820000,SP,6725,0155501,"0132600,0134200,0133410"
18682263,1,,SITIO,SAO JOAO,S/N,JOAO BEUNO/ARRAIAL,12930000,SP,2955,0111302,"0134200,0151201"
18682281,1,,SITIO,TRES IRMAOS,999,CORREGO DO CANDINHO,15755000,SP,7207,0141502,
18682335,1,,SITIO,SAO MIGUEL,S/N,COR PAES LEME,15750000,SP,7015,0151201,"0151202,0111302"
18682434,1,,RODOVIA,BRIGADEIRO FARIA LIMA - KM 350,S/N,RURAL,14870970,SP,6587,0116401,0151201
18682551,1,,SITIO,DA PAZ I,82,MUSACEA,11850000,SP,6699,0119906,0133402
18682688,1,,FAZENDA,SANTA IZABEL,00,CALDEIRA,16600000,SP,6879,0151201,0113000
18684049,1,,RUA,NABECK SHIROMA,195,JARDIM EMILIA,18031060,SP,7145,4110700,6810201
18684300,1,RESIDENCIAL SAO ROGERIO,RODOVIA,BAIRRO DA USINA,SN,BAIRRO DA USINA,18700970,SP,6189,6810203,
18684957,1,VENTURA E SCAPIN ASSOCIADOS,AVENIDA,PAULISTA 726,726,BELA VISTA,01310910,SP,7107,6911701,
18685113,1,LUMINA RECUPERACAO DE ATIVOS,RUA,MACHADO DE ASSIS,797,CENTRO,06018030,SP,6789,8291100,"8211300,8219999,8220200"
18685200,1,,AVENIDA,CHARLES SCHNNEIDER,1001,NOSSA SENHORA DO BONFIM,12040000,SP,7183,6810201,"6462000,6810202"
18686761,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470102,
18687621,1,,RUA,PROFESSORA MARIA ELIZA QUADROS CAMARA,61,JARDIM NOVA BRAGANCA,12914520,SP,6251,8630503,"8630501,8630502"
18688602,1,SETA TURISMO,RUA,MARIA MONTEIRO,1476,CAMBUI,13025152,SP,6291,7911200,"8230001,7990200"
18689439,1,,ESTRADA,MANOEL GOMES,KM 07,CORTEZIAS,11950000,SP,2967,0119999,"0151201,0151202"
18689460,1,,RUA,RICIERI LUCENTI,255,DAS PALMEIRA,13101508,SP,6291,0121101,"0151201,0151202"
18689469,1,,SITIO,ALVORADA,SN,RIO BONITO,18180000,SP,7171,0121101,
18689665,1,,CHACARA,NOSSA SENHORA APARECIDA,SN,CORREGO DO  RANCHAO,15650000,SP,6405,0119999,0121101
18689672,1,,ESTANCIA,TRES IRMAOS,S/N,RIBEIRAO DOS CUBAS,18900000,SP,7029,0151201,0151202
18690053,1,,FAZENDA,SANTANA,SN,ZONA RURAL,14500000,SP,6583,0151202,"0151201,0111302"
18690061,1,,RODOVIA,RIO NEGRO E SOLIMOES SP-336,S/N,RURAL,14430000,SP,6955,0119999,0133499
18691513,1,,RUA,DAS MANGABEIRAS,99,JD. PORTAL DAS ACACIAS,13333518,SP,6511,4617600,4618499
18692903,1,,AVENIDA,BRIGADEIRO FARIA LIMA,4221,ITAIM BIBI,04538133,SP,7107,7020400,
18692915,1,ANPARIO SAUDE E NUTRICAO ANIMAL,RUA,BRIGADEIRO HENRIQUE FONTENELLE,745,PARQUE SAO DOMINGOS,05125000,SP,7107,4623109,"7490103,7120100"
18693009,1,DORNELAS ADVOCACIA,RUA,JOSE URIAS FORTES,640,VILA SAO JOAO,15091220,SP,7097,6911701,
18693527,1,ADALP,RUA,BENEDITA FREITAS RAMOS,480,INDAIA,11665325,SP,6311,9491000,
18694271,1,SEQUOIA CAPITAL,RUA,DA CONSOLACAO,3240,CERQUEIRA CESAR,01416000,SP,7107,4110700,"6462000,6463800,7320300,7020400"
18695397,1,CARTAO DE TODOS SAO VICENTE,RUA,EXPEDICIONARIOS VICENTINOS,84,CENTRO,11310510,SP,7121,8299799,
18695636,1,,RUA,GUIOMAR LEMES DA CUNHA GUANDALINI,195,PARQUE DAS NACOES,17605900,SP,7201,8112500,
18695831,1,,RUA,ALVES GUIMARAES,1120,PINHEIROS,05410002,SP,7107,4110700,6462000
18697322,1,K.G.G.,AVENIDA,PLINIO DE QUEIROZ,S/N,JARDIM SAO MARCOS,11570000,SP,6371,7020400,"8211300,6204000,4399101,7711000,4923002,7739099,3314707,4322302,3313999,9512600,8020001,4221905,4330404,6810202"
18698132,1,,ESTRADA,"RUR B VARGEM GRANDE, 6",SN,VARGEM GRANDE,12995000,SP,6867,0151201,0121101
18698170,1,,SITIO,SAO ROQUE,SN,FERREIRA DOS MATOS,18315000,SP,3057,0119999,0111302
18698184,1,,SITIO,PAU DA CANOA,SN,TABOANZINHO,12600970,SP,6645,0151201,"0151202,0111302"
18689668,2,,FAZENDA,VISTA ALEGRE,S/N,ZONA RURAL,15170000,SP,7169,0113000,
18699093,1,,SITIO,LAGEADO,S/N,PEREIRAS,18430000,SP,6961,0119909,0119999
18699289,1,,SITIO,SAO JOSE,S/N,FAZENDA SANTA BARBARA,15270000,SP,6663,0151201,0151202
18699365,1,,CHACARA,SAO  TOME,S/N,ABAITINGA,18230000,SP,7105,0132600,
18702342,1,IPE MADEIRAS,RUA,ARMANDO COELHO,920,DISTRITO INDUSTRIAL,13612394,SP,6635,4744002,"1610204,1622699,1622602,1623400,4744001,4744099,4930202"
18702374,1,,RUA,COLONIAL DAS MISSOES,94,ITAQUERA,08210120,SP,7107,6622300,
18702687,1,,RUA,BENEDITO DIOGO DE OLIVEIRA,470,PARQUE DO ESTADO II,13807686,SP,6717,4511102,"4512902,7490104"
18702957,1,,FAZENDA,BOA ESPERANCA,S/N,BARRO VERMELHO,12530000,SP,6373,0151202,"0111302,0119905,0151201"
18702968,1,,RUA,OSCAR FREIRE,1437,PINHEIROS,05409010,SP,7107,8630501,"8599604,8599699,8610102,8630502,8630503"
18703195,1,LUFER,RUA,DAS HORTENCIAS,147,VILA HELENA,09175500,SP,7057,6622300,
18703974,1,,RUA,TEREZA CRISTINA VIEIRA GOMES DE OLIVEIRA,161,CONDOMINIO CHACARA SERIMBURA,12244004,SP,7099,6810202,"6463800,4110700,6810201"
18704244,1,CONSELHO MUNICIPAL DE DIREITOS DO IDOSO DE ARAMINA - SP,RUA,CAPITAO JOAO TERRA,800,CENTRO,14550000,SP,6159,8412400,8800600
18704442,1,,AVENIDA,REBOUCAS,3084,PINHEIROS,05402600,SP,7107,6810201,"6810202,6810203,4110700,6463800"
18704757,1,,SITIO,SAO JOAO,SN,RURAL,14720000,SP,7165,0113000,0119999
18705361,1,,SITIO,JARDIM DAS OLIVEIRAS,S/N,PINHAL,12540000,SP,6373,0151202,"0151201,0119905,0111302,0113000,0121101"
18705372,1,,AVENIDA,MARGINAL,33,PARQUE INDUSTRIAL,15920000,SP,7241,4721102,4789099
18706774,1,CONTENTE SOCIEDADE DE ADVOGADOS,RUA,RICHIERI JACOMO DALBEN,330,JARDIM MORUMBI,18683080,SP,6637,6911701,
18707858,1,,CHACARA,CHACARA PROJETO ASSENTAMENTO ESMERALDA,SN,KM 20,15370000,SP,6849,0151202,"0151201,0111302,0119905,0133499"
18708068,1,,SITIO,SITIO MODELO,S/N,NOVA  ALIANCA,16800000,SP,6703,0119901,"0119906,0119909,0119999"
18708235,1,,SITIO,VILA NOVA,S/N,VILA NOVA,17340000,SP,6205,0113000,
18710773,1,,RUA,GUAIANAZES,1041,CAMPOS ELISEOS,01204003,SP,7107,7112000,
18711422,1,,CHACARA,SANTA MONICA,SN,SEDE,19300000,SP,6925,0111302,
18711428,1,,SITIO,TRES BARRAS,S/N,TRES BARRAS,13780000,SP,6379,0134200,"0151201,0151202"
18711517,1,AGAP,RUA,DO BOSQUE,1900,BARRA FUNDA,01136001,SP,7107,9430800,9499500
18712931,1,,ESTRADA,DE LIGACAO,40,RESIDENCIAL SOL NASCENTE,05280000,SP,7107,4930201,"4930202,4930204"
18713235,1,,RUA,BARAO DO TRIUNFO,314,BROOKLIN,04602001,SP,7107,8211300,
18713270,1,,RUA,JOAO CACHOEIRA,525,VILA NOVA CONCEICAO,04535011,SP,7107,6810201,"6463800,6810202"
18713688,1,CONECTA ASSOCIADOS,RUA,OSWALDO AZEVEDO SAMPAIO,322,VILA SAO JOAO,18040190,SP,7145,8299799,7490104
18713761,1,,RODOVIA,FRANCISCO ALVES NEGRAO,950,JARDIM BELA VISTA,18412000,SP,6549,6462000,6810202
18714166,1,,SITIO,NOVA ESPERANCA,S/N,AGUA DO MOSQUITO,19840000,SP,6677,0115600,0121101
18714177,1,,RODOVIA,"RAPOSO TAVARES SP 270 - KM 280,1",S/N,ZONA RURAL,18730000,SP,6537,0113000,
18714252,1,,ESTRADA,PREF BENEDITO PAULA LEITE,2550,BACAETAVA,18560000,SP,6521,0139304,"0112199,0111399,0116499,0119999,0139399"
18715321,1,IGREJA CRISTA EVANGELICA VIVER EM CRISTO,AVENIDA,SENADOR CESAR LACERDA DE VERGUEIRO,17,PONTA DA PRAIA,11030220,SP,7071,9491000,
18715473,1,,AVENIDA,GOVERNADOR MARIO COVAS JUNIOR,10310,CENTRO,11730000,SP,6723,8112500,
18715625,1,,AVENIDA,BRIGADEIRO FARIA LIMA,3900,ITAIM BIBI,04538132,SP,7107,6470101,
18715864,1,,AVENIDA,AZIZ SALIM SAYEG,410,RESIDENCIAL JARDIM DO LAGO,16300001,SP,6847,4618499,
18716123,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
18716335,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
18716437,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
18716717,1,ASSOCIACAO DE FE E COMPROMISSO SOCIAL- A.F.C.S.,RUA,PIRAPORA DO BOM JESUS,244,VILA CLARICE,06273020,SP,6789,9430800,"9499500,9493600"
18718713,1,,SITIO,PORTEIRA DA ESPERANCA,1154,RIBEIRAO DAS PANELAS,11750000,SP,6853,0133402,"0121101,0111302,0119906,0131800,0151202,0155503"
18718733,1,,SITIO,SAO JOSE,SN,AGUA BRANCA,13400970,SP,6875,0113000,
18719539,1,,RUA,PEDRO NASSIF,90,BELA VISTA,12980000,SP,6611,9430800,
18719735,1,,AVENIDA,PRES JUSCELINO KUBITSCHEK,1455,VILA NOVA CONCEICAO,04543011,SP,7107,6470101,
18722087,1,IGREJA PENTECOSTAL ESTRELA NO ORIENTE,RUA,"ANDRADINA,",57,PQ. BOA ESPERANCA,06655110,SP,6551,9491000,
18722682,1,,ESTRADA,DA MATINHA,S/N,ZONA RURAL,14680000,SP,6603,0113000,"0115600,0111302"
18723633,1,,SITIO,TRES IRMAOS,SN,FAZENDA RANCHAO,15640000,SP,7085,0133402,"0119906,0119908,0119909,0121101"
18724007,1,,ESTRADA,MUNICIPAL MONTE MOR SANTA BARBARA D'OESTE,S/N,SANTA CRUZ,13190000,SP,6737,0132600,
18724198,1,,SITIO,DA MATA,SN,ZONA RURAL,14600000,SP,7089,0113000,
18726277,1,E-REGENCY,AVENIDA,BRIGADEIRO FARIA LIMA,225,CENTRO,09720010,SP,7075,6399200,"7020400,6462000"
18727969,1,,ALAMEDA,CAMPINAS,701,JARDIM PAULISTA,01404001,SP,7107,6462000,
18728274,1,,SITIO,KEMPES,S/N,VARPA,17600970,SP,7201,0151202,0121101
18729054,1,,ESTANCIA,BEIRA RIO,S/N,ZONA RURAL,19470000,SP,6927,0151201,0151202
18730369,1,,SITIO,SITIO PIONEIRO,SN,AGUA DO DOURADO,19820000,SP,7267,0115600,0111302
18724198,2,,FAZENDA,SUCURI,SN,ZONA RURAL,14600000,SP,7089,0113000,
18732417,1,AD MADUREIRA APIAI,RUA,15 DE NOVEMBRO,384,CENTRO,18320000,SP,6153,9491000,
18734128,1,DEV4TECH,RUA,LUIZ ANTONIO BURGAIN,03,VILA FANTON,05203150,SP,7107,6311900,"6319400,6190601"
18734579,1,,RODOVIA,HILARIO SPURI,S/N,VIA ACESSO DE PIRAJUI,16600000,SP,6879,0151201,"0111302,0111399,0115600,0116402,0134200,0152102,0152103,0139306"
18734652,1,,SITIO,IRMAOS JORDAO,49,AGROVILA JOSE BONIFACIO,16370000,SP,6933,0151201,0121101
18737047,1,,RODOVIA,CARLOS TONANI,S/N,RURAL,14870970,SP,6587,0113000,
18737688,1,,SITIO,SAO JOSE,S/N,ZONA RURAL,14640000,SP,6739,0113000,0115600
18579784,1,VILLAGIO MALL CENTER,AVENIDA,AFFONSO JOSE AIELLO,14-45,VILA AVIACAO,17018520,SP,6219,8112500,
18738251,1,,RUA,GRA BRETANHA,245,TABOAO,09667030,SP,7075,8112500,
18738841,1,MEDNETWORKS,RUA,ALEXANDRE DUMAS,1601,CHACARA SANTO ANTONIO (ZONA SUL),04717004,SP,7107,6311900,"6204000,6201501,6209100"
18738895,1,,RODOVIA,ANHANGUERA,SN,ZONA RURAL,14200000,SP,7119,0139306,
18739777,1,UNIAO NEGOCIOS IMOBILIARIO,RUA,FLORIANO PEIXOTO,386,CENTRO,14870370,SP,6587,6821802,"6822600,8111700"
18740125,1,ACOBRAR,RUA,NIDOVAL REIS,410,CENTRO,15790000,SP,6991,9001905,"9430800,9493600,9499500"
18741822,1,,AVENIDA,CASSIANO RICARDO,101,JD ALVORADA,12240540,SP,7099,8640212,"8630501,8630502,8630503"
18742771,1,,ESTRADA,BURI ARACACU,S/N,TIMBO,18290000,SP,6261,0151202,"0111302,0115600"
18743067,1,,ESTRADA,BAIRRO DO SAPE,1200,SAPE,12220000,SP,7099,0151201,"0151202,0111302,0119906,0119999"
18743076,1,,RODOVIA,VICTOR MAIDA KM 245,SN,ZONA RURAL,14920000,SP,6759,0111302,
18744488,1,,ESTRADA,MUNICIPAL,S/N,FUNIL,18170000,SP,6857,0119904,0119903
18655141,2,,SITIO,SAO JOAO,S/N,ZONA RURAL,14730000,SP,6731,0113000,
18745269,1,,RUA,RUI BARBOSA,1130,CENTRO,15290000,SP,6263,9491000,
18748023,1,AKROPOLE,AVENIDA,ROUXINOL,1.041,INDIANOPOLIS,04516001,SP,7107,6810202,6810201
18748403,1,CARVALHIDO PARTICIPACOES,RUA,CASTRO ALVES,806,ACLIMACAO,01532000,SP,7107,6810202,"6463800,6821801"
18748437,1,,AVENIDA,HIGIENOPOLIS,385,VILA GILDA,09190360,SP,7057,7112000,"4391600,4313400"
18749410,1,,RUA,QUITANDUBA,121,CAXINGUI,05516030,SP,7107,7500100,8599604
18752669,1,APM PROF CATHARINA PERLATTI,RUA,JOSE CLEMENTE NETO,SN,SANTA ELIZA,17360000,SP,7195,9430800,"9493600,9499500"
18752744,1,,RODOVIA,VICINAL JOAO MARTINS DA CRUZ,S/N,SANTO ANTONIO DO DESEJO,18480000,SP,6557,0121101,0111302
18714255,2,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,14450000,SP,6609,0134200,
18752767,1,,ESTRADA,MUNICIPAL GPI-151,S/N,RURAL,15110000,SP,6451,0139399,0151201
18752815,1,,FAZENDA,JANGADA,S/N,BARREIRAO,17650000,SP,6481,0113000,
